orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
YAR028W,0.9886459055924639,1.0118497046732124,1.0072344721249422,1.0683130102623533,1.1128626598605218,1.1364973943927246,1.015130652990386,1.1451317334545854,1.1049980143053089,1.1273627943766615,1.1476372008432738,1.136267857840925,1.1781747843224146,1.186453198489305,1.1741500408825913,1.1459505771328125
YAR029W,0.9884757493403651,1.0107110591920516,1.0027886280533596,1.0590219299846266,1.103374617826475,1.1315814340618457,1.0137673017955315,1.1439626892722838,1.1022048149107018,1.1218419355753908,1.1399510648285969,1.1286593675248078,1.1721375378366887,1.1820159100423773,1.169948444960864,1.141064968202145
YAR031W,0.9884757493403649,1.0107110591920516,1.0027886280533596,1.0590219299846264,1.103374617826475,1.131581434061846,1.0137673017955313,1.1439626892722838,1.102204814910702,1.1218419355753901,1.139951064828597,1.128659367524808,1.1721375378366887,1.1820159100423775,1.1699484449608635,1.1410649682021448
YAR033W,0.9884757493403651,1.0107110591920514,1.0027886280533596,1.0590219299846264,1.1033746178264747,1.131581434061846,1.013767301795531,1.1439626892722838,1.102204814910702,1.1218419355753908,1.1399510648285969,1.1286593675248078,1.1721375378366887,1.1820159100423775,1.1699484449608637,1.141064968202145
YAR035W,0.988913694727667,1.013777906944836,1.015345020173085,1.0864730887121192,1.1325356921425411,1.147180672754012,1.0181356604572607,1.1473460745438127,1.1101637664253339,1.1379160040032517,1.1627776827753924,1.15161100926259,1.190505281492202,1.1954218358073367,1.1824278190381916,1.1554930959772705
YAR035C-A,0.9890177858145641,1.0145872591904441,1.0190216459520514,1.0953047564719898,1.1426890766135045,1.1529593259472861,1.0197925240543022,1.1484067051618083,1.1125482123788266,1.1429482505538904,1.17022032446497,1.1593348418281515,1.1967975003646172,1.1999603919990043,1.1865122049609933,1.160154374008485
YAR042W,0.9890177858145641,1.0145872591904446,1.0190216459520514,1.09530475647199,1.1426890766135045,1.1529593259472863,1.0197925240543022,1.148406705161808,1.1125482123788264,1.1429482505538904,1.17022032446497,1.1593348418281515,1.196797500364617,1.1999603919990045,1.186512204960993,1.160154374008485
YAR050W,0.9891056409049163,1.0153054805954427,1.0224540449269766,1.1039448200054,1.1530269876515509,1.1590333648611402,1.0215617680619176,1.149445986058893,1.1148076696826394,1.1478164529686194,1.1775679403890842,1.1670834253413205,1.203171023138601,1.2045380132119623,1.1905642806950478,1.1647437963013338
YBL107C,0.9890177858145642,1.0145872591904446,1.0190216459520514,1.09530475647199,1.1426890766135047,1.1529593259472861,1.0197925240543022,1.1484067051618083,1.1125482123788264,1.1429482505538904,1.17022032446497,1.1593348418281515,1.196797500364617,1.1999603919990043,1.1865122049609933,1.1601543740084852
YBL106C,0.9891056409049163,1.0153054805954427,1.0224540449269763,1.1039448200054003,1.153026987651551,1.15903336486114,1.0215617680619173,1.149445986058893,1.1148076696826392,1.14781645296862,1.1775679403890842,1.1670834253413205,1.2031710231386012,1.204538013211962,1.1905642806950476,1.1647437963013338
YBL105C,0.9891796109095432,1.015941300785564,1.0256511547706093,1.112379829009132,1.1635332187093612,1.1654076715236092,1.023451303331442,1.1504715862107213,1.1169489102774781,1.1525227737662724,1.1848171923283222,1.1748530604198293,1.2096262632768247,1.2091589784796717,1.19458912077604,1.169264950675139
