orf_name,repl_timing1,repl_timing2,mean
YBL037W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL036C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL035C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL034C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL033C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL032W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL031W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL030C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL029C-A,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL029W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL028C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL027W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBL026W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL025W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL024W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL023C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL022C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL021C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL020W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL019W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL018C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL017C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBL016W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBL015W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBL014C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBL013W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBL011W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBL010C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL009W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL008W-A,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL008W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL007C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL006C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL005W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBL004W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBL003C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBL002W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBL001C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR001C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR002C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR003W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR004C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR005W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR006W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR007C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR008C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR014C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR015C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR016W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR017C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR018C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR019C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR020W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR021W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR022W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR023C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR024W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR025C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR026C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR028C,0.7550729965948786,0.6967587367732226,0.7259158666840506
