timepoint,chrom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,8,11,17,22,43,81,104,142,204,272,351,425,529,632,785,850,1084,1188,1359,1461,1682,1786,1910,2043,2323,2477,2689,2857,2972,3130,3242,3445,3651,3650,3801,3969,3891,4054,4159,4286,4354,4599,4694,4703,4632,4738,4683,4662,4827,4686,4975,4948,4932,4877,4891,5001,5162,5214,5422,5470,5460,5713,5443,5605,5782,5471,5558,5680,5817,5820,6002,5752,5770,5816,5906,5735,6008,6193,6195,5978,6120,6075,6350,6435,6455,6347,6398,6408,6495,6501,6631,6622,6847,6936,7247,7383,7423,7703,8060,8040,8310,8442,8630,9209,9260,9418,9665,9829,9632,9751,10109,10236,10692,10958,11250,11575,11965,12278,12539,13385,13555,13909,14741,15245,16343,17339,18066,19173,20061,20149,20546,21384,22000,22460,23199,23197,22979,23006,22391,21713,20812,20146,19451,19667,18834,18830,18676,18222,17634,16817,16128,15728,15201,14796,14362,13981,13528,13224,13097,12443,12147,11600,10928,10706,10393,10468,9931,9684,9457,9032,8870,8604,8379,8110,8026,7689,7429,7109,7005,6854,6735,6509,6382,6332,6153,5930,5937,5717,5572,5469,5382,5258,5040,5181,5084,4851,4790,4866,4796,4596,4398,4303,4319,4266,4155,4170,4016,4055,3903,3858,3833,3815,3784,3767,3619,3703,3592,3432,3483
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,9,15,7,7,12,13,13,12,12,41,17,25,52,54,73,110,106,140,157,151,174,193,218,220,214,246,285,276,312,317,326,350,419,352,433,426,395,435,385,488,474,559,549,534,549,518,542,462,556,527,500,533,511,552,522,532,569,581,599,600,659,627,611,636,695,645,672,703,662,684,725,699,693,730,751,750,699,734,683,718,729,755,763,813,771,750,874,799,820,869,830,926,951,940,964,943,1113,1045,1121,1135,1216,1239,1286,1311,1362,1344,1533,1637,1596,1581,1642,1757,1784,1875,1931,1988,2081,2138,2183,2332,2398,2566,2555,2674,2783,2919,3157,3264,3415,3658,3731,4025,3945,4236,4236,4322,4322,4488,4553,4441,4445,4426,4152,4004,4049,3997,3954,4001,3946,3909,3693,3628,3502,3285,3357,3128,3118,3144,2918,3004,2984,2844,2636,2624,2488,2462,2525,2324,2229,2263,2235,2116,1953,1927,1870,1977,1877,1800,1755,1738,1655,1648,1581,1452,1432,1449,1441,1331,1351,1387,1429,1324,1287,1295,1281,1132,1188,1236,1213,1147,1189,1183,1106,1126,1123,1109,994,1021,1028,1026,1037,1000,957,948,969,977,939,978,964,1057,1014
40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,3,6,10,11,19,19,32,38,57,104,145,192,222,290,337,407,454,535,647,690,792,869,936,1045,1167,1200,1218,1284,1487,1628,1680,1678,1872,1869,1914,1926,1930,2023,2094,2214,2087,2268,2369,2310,2380,2389,2426,2363,2407,2561,2571,2598,2531,2544,2627,2687,2551,2685,2594,2678,2785,2929,2911,3024,2906,2949,3137,3091,3088,3138,3220,3116,3171,3217,3062,3123,3159,3291,3173,3290,3187,3393,3338,3537,3607,3609,3707,3680,3676,3710,3713,4087,3853,4058,4204,4433,4372,4541,4618,5274,5094,5249,5459,5643,5870,6229,6405,6527,6860,7098,7040,7165,7557,7536,7844,7993,8173,8597,9036,9185,9451,10002,10438,10921,11622,12146,12629,13780,14563,14998,15441,16162,16562,16804,17601,18163,18299,18835,18402,18533,18286,17868,17257,16804,16361,16362,16166,16109,15942,15906,15466,15432,14546,14364,13967,13444,12909,12804,12595,12124,12054,11421,11499,10958,10599,10236,9916,9805,9492,9293,8744,8592,8731,8420,8146,7998,7747,7521,7464,7189,7194,7022,6861,6559,6586,6312,6305,6370,6035,5846,5872,5796,5740,5578,5515,5367,5197,5275,5114,5172,5048,4937,4939,4763,4822,4734,4732,4598,4527,4604,4536,4362,4456,4388,4328,4396,4319,4261,4113,4107,4123
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,1,9,12,12,17,23,44,47,59,93,112,127,151,187,215,254,265,334,367,411,454,450,522,551,595,589,616,678,687,732,713,773,840,807,847,867,861,916,915,978,955,979,980,1000,1041,1023,1007,1051,1054,1032,1007,1044,1007,1097,1036,1078,1060,1127,1162,1188,1202,1258,1229,1194,1210,1263,1268,1227,1277,1264,1254,1253,1363,1342,1338,1330,1333,1264,1340,1323,1364,1434,1493,1399,1446,1509,1497,1530,1563,1640,1680,1643,1737,1969,1979,1949,2204,2165,2247,2284,2357,2312,2565,2636,2740,2798,2868,2875,2851,3032,2991,3210,3241,3364,3488,3582,3799,3929,4167,4493,4640,4811,4921,5406,5543,5893,6231,6606,6971,6949,7083,7283,7579,7662,7747,7676,7778,7397,7173,7108,7087,6858,6680,6693,6793,6797,6675,6520,6128,6166,5666,5675,5555,5498,5299,4975,5032,4890,4849,4542,4570,4467,4199,4260,4094,3986,3757,3655,3735,3564,3517,3425,3249,3244,3217,3151,3086,2923,2929,2861,2795,2707,2645,2631,2544,2481,2443,2456,2389,2306,2315,2268,2305,2249,2315,2151,2160,2105,1981,2046,1967,1999,1979,1994,1915,1875,1824,1742,1693,1800,1717,1722,1719,1729,1805,1797,1741,1762
40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,7,3,14,29,21,36,62,77,109,177,240,302,385,475,602,673,871,1005,1106,1322,1468,1598,1860,1963,2202,2328,2450,2661,2793,2897,2950,3099,3306,3335,3550,3598,3694,3912,3839,3891,4268,4477,4425,4360,4410,4629,4452,4597,4657,4666,4710,4569,4680,4729,4733,5032,5073,5087,5095,5345,5424,5406,5476,5457,5625,5418,5555,5774,5855,6063,5880,5736,5975,6166,6102,6102,6203,6188,6114,6285,6234,6301,6546,6736,6699,7106,6926,7201,7118,7105,7256,7488,7477,7896,8066,8215,8497,8773,9173,9323,9703,9939,10360,10765,11104,11766,11826,12596,13083,13189,13550,13478,13899,13791,14334,14667,15460,16067,16779,17224,18202,18739,19530,20375,21641,22516,24153,25268,26951,27931,29506,30026,30958,31989,32793,33574,34330,34529,34580,34546,33870,33122,31861,31060,30669,30717,29891,30110,29715,28753,27889,27303,26503,26021,24905,24273,23564,23257,22980,22384,21609,21092,20155,20016,19276,18872,18500,18167,17829,17327,16752,16418,15989,15489,15061,14734,14511,13965,13630,13490,13102,12788,12640,12146,12133,12086,11480,11800,11220,11139,10830,10377,10419,10298,10165,10055,10028,10055,9839,9628,9475,9424,9255,8916,8941,8918,8795,8757,8462,8517,8391,8319,8011,8058,8150,8120,8051,8247,7796,7767,7667
40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,1,8,17,21,21,41,42,68,84,124,164,235,254,323,374,387,479,505,605,710,764,810,851,978,1081,1053,1098,1126,1209,1398,1417,1368,1435,1503,1605,1608,1720,1770,1714,1739,1755,1817,1821,1773,1913,1889,1841,1930,1961,1953,1922,1980,1953,2091,2096,2029,2081,2180,2235,2259,2272,2331,2381,2259,2304,2274,2289,2372,2558,2557,2444,2508,2495,2630,2480,2659,2556,2623,2710,2603,2643,2844,2836,2944,2846,2932,2852,2908,3010,2937,3195,3202,3203,3308,3481,3604,3719,3878,4089,4228,4343,4550,4518,4870,4956,5112,5205,5220,5424,5609,5716,5620,5829,6161,6262,6555,7065,7088,7448,7886,8068,8397,8735,9308,9846,10620,10972,11676,12186,12580,12732,13013,13340,13902,14347,14039,14491,14373,14050,13829,13542,13194,12981,12783,12283,12330,12248,11982,12160,11723,11536,10904,10607,10253,10086,9978,9515,9247,9079,8806,8657,8572,8240,8200,7865,7790,7359,7421,7113,6921,6667,6736,6417,6168,6049,5941,5779,5779,5732,5511,5444,5258,5081,5035,4909,4906,4665,4768,4613,4518,4358,4296,4379,4364,4144,4134,4019,4052,3967,3908,3669,3687,3699,3685,3641,3688,3777,3622,3435,3412,3376,3304,3394,3453,3458,3251,3221,3183,3328
40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,7,10,8,11,14,21,24,37,43,58,65,65,98,131,138,170,187,228,223,286,295,338,374,341,375,437,462,431,482,570,501,591,611,582,629,637,645,636,757,761,771,765,747,737,752,766,720,778,749,836,792,802,849,855,848,879,860,888,877,869,917,1019,971,970,920,995,940,929,937,961,1008,975,1009,961,1012,1042,996,1009,1049,1060,1097,1131,1098,1132,1224,1188,1207,1194,1250,1257,1271,1309,1369,1398,1514,1589,1621,1567,1693,1646,1783,1874,1837,1970,2173,2204,2287,2319,2301,2298,2450,2578,2532,2626,2824,2930,2992,3048,3334,3591,3658,3748,3891,4245,4432,4656,4954,4969,5361,5286,5760,5900,6021,6354,6437,6441,6387,6512,6460,6174,6156,5847,5725,5776,5647,5596,5663,5484,5361,5280,5087,5033,4781,4623,4449,4455,4315,4130,3987,3924,3943,3879,3743,3596,3474,3365,3189,3159,3068,2933,2903,2841,2728,2608,2536,2440,2358,2547,2465,2380,2276,2184,2224,2143,2015,2038,1973,1957,1795,1860,1891,1856,1746,1844,1715,1642,1670,1697,1634,1613,1628,1635,1546,1558,1526,1526,1490,1520,1513,1430,1410,1447,1482,1402,1495,1477,1469,1434,1341
40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,9,7,16,21,36,57,57,106,138,173,231,306,402,453,565,611,742,942,1003,1128,1170,1381,1388,1561,1718,1827,1927,1980,2108,2206,2360,2335,2586,2521,2700,2652,2822,2954,2907,3165,3205,3364,3293,3271,3302,3340,3391,3404,3482,3494,3492,3600,3584,3680,3724,3726,3766,3826,3834,4029,4070,4058,4192,4028,4205,4203,4214,4191,4220,4297,4414,4362,4435,4377,4586,4635,4443,4658,4767,4809,4809,4878,5017,5072,5077,5167,5222,5180,5386,5325,5539,5620,5802,5879,6223,6347,6458,6742,6847,7311,7377,7531,7899,8283,8349,8832,9092,9398,9683,9742,9986,10037,10341,10650,11040,11278,12020,12454,12912,13566,13989,14470,15271,16198,16816,17585,18997,20002,20815,21589,22265,22890,23441,23832,24479,25199,25786,25703,25439,24974,24298,23600,23124,22506,22437,22475,21918,21713,21512,20767,20435,19795,19326,18544,18044,18012,17718,17217,16578,15945,15549,15179,14904,14416,14051,13714,13547,13215,12875,12592,12313,11973,11625,11397,11113,10635,10294,10331,9986,9654,9632,9409,9296,8909,9138,8756,8532,8352,8300,8034,7940,7737,7678,7696,7418,7410,7404,7064,7006,6969,6927,6809,6684,6710,6599,6528,6381,6278,6177,6162,6128,6316,6153,6126,6024,5955,5835,5885,5721,5855
40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,3,5,9,12,24,52,55,62,76,123,158,175,228,262,320,355,399,477,507,547,591,678,764,775,832,917,928,1033,1089,1137,1214,1226,1315,1282,1337,1317,1515,1505,1450,1495,1545,1528,1607,1621,1606,1598,1592,1706,1693,1714,1645,1679,1780,1775,1829,1707,1887,1839,1792,1850,1937,1967,1997,1988,2093,2075,1928,2004,2047,2045,2152,2105,2125,2093,2077,2177,2249,2276,2242,2224,2256,2317,2307,2430,2482,2536,2475,2554,2641,2734,2737,2846,2849,3032,3167,3284,3329,3456,3564,3639,3704,3974,4197,4260,4423,4582,4591,4959,4792,4966,5157,5167,5254,5474,5675,5855,6394,6584,6816,7142,7502,7455,7957,8364,8883,9406,9846,10408,10904,10877,11238,11514,12345,12394,12749,12944,13059,13026,12849,12360,12108,11414,11396,11314,11012,11137,11002,10715,10592,10301,10023,9671,9481,9071,9105,8833,8473,8383,8175,7863,7657,7498,7228,7215,7236,6746,6635,6394,6196,6129,5891,5760,5675,5348,5380,5173,5198,4949,5059,4940,4779,4595,4492,4474,4479,4279,4247,3993,4057,3990,3845,3878,3897,3660,3707,3473,3550,3379,3299,3290,3390,3274,3379,3197,3170,3129,2984,3112,2946,2986,2940,2907,2913,2937,2855,2913,2944,2804,2832
40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,8,8,8,14,21,33,45,50,86,104,117,143,155,217,270,302,352,379,447,462,544,568,595,618,640,677,738,836,917,911,944,952,986,1022,1087,1152,1168,1240,1209,1174,1155,1174,1232,1233,1262,1311,1268,1371,1330,1313,1311,1284,1306,1334,1324,1356,1418,1381,1429,1492,1504,1554,1578,1511,1520,1609,1529,1607,1607,1685,1681,1704,1676,1776,1715,1714,1737,1692,1836,1825,1751,1857,1793,1833,1950,1893,1928,1955,2000,2079,2019,2104,2206,2199,2346,2367,2501,2633,2679,2986,2892,3238,3258,3299,3372,3608,3577,3805,3683,4009,4022,4088,4314,4379,4552,4700,5054,5333,5298,5612,6041,6150,6358,6919,7084,7672,8014,8484,8966,9148,9366,9689,9888,10098,10410,10532,10774,10336,10409,10045,9872,9496,9690,9337,9170,9016,9115,8824,8749,8683,8375,8041,7980,7513,7569,7547,7166,6873,6879,6677,6505,6215,6034,5965,5700,5620,5639,5419,5107,5116,5036,4936,4745,4521,4374,4433,4286,4204,4052,3913,3635,3803,3773,3598,3466,3546,3626,3246,3250,3327,3113,3046,3033,2986,2989,2864,2883,2818,2639,2708,2773,2752,2771,2693,2665,2523,2688,2522,2453,2428,2490,2487,2387,2409,2373,2285,2188,2270,2237
40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,2,5,5,7,10,25,28,28,56,79,103,148,191,247,324,369,407,504,583,672,715,833,900,944,1062,1156,1138,1209,1270,1372,1453,1476,1599,1641,1718,1683,1837,1824,1795,1992,1920,2043,2170,2128,2087,2209,2191,2111,2270,2124,2169,2331,2183,2177,2222,2305,2381,2257,2371,2385,2481,2529,2530,2598,2644,2714,2572,2742,2622,2674,2996,2871,2836,2803,2809,2796,2810,2980,2881,2959,2940,2963,3182,3215,3211,3189,3143,3244,3425,3254,3455,3445,3559,3621,3860,3995,4256,4478,4433,4626,4823,5080,5167,5341,5451,5625,5973,6218,6391,6539,6600,6670,6833,6815,7187,7413,7497,7969,8496,8581,9075,9497,9905,10390,10886,11509,12049,12754,13300,13943,14776,15129,15725,16089,16912,17304,17795,17914,18244,17667,17356,17154,16810,16326,16143,15611,15160,15269,14960,14922,14779,14083,13726,13526,13090,12818,12340,12095,11832,11573,11024,11052,10617,10569,9911,9536,9471,9435,8975,8687,8527,8432,8137,7812,7428,7474,7219,6987,6979,6931,6619,6625,6295,6134,6110,6088,5924,5802,5829,5692,5543,5416,5228,5095,5020,4879,4922,4736,4786,4656,4629,4474,4642,4562,4362,4261,4354,4256,4249,4117,4126,4058,4123,4139,4067,3886,3869,3878,3931,3808,3754
40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,5,4,6,10,17,22,47,59,79,121,169,185,248,305,359,382,482,561,614,659,763,846,911,1054,1053,1104,1204,1285,1340,1467,1517,1500,1654,1635,1635,1780,1782,1871,1946,1961,1960,2023,2132,2071,2060,2172,2137,2157,2103,2208,2191,2182,2205,2258,2268,2374,2425,2359,2286,2393,2529,2474,2494,2513,2599,2617,2590,2663,2777,2732,2707,2661,2758,2850,2883,2764,2778,2802,2854,2845,2911,3042,3177,3229,3238,3319,3221,3267,3153,3403,3320,3521,3585,3774,3912,4023,4119,4135,4316,4573,4835,4927,5015,5306,5427,5579,5916,6088,6234,6348,6420,6559,6711,7029,7366,7334,7680,8015,8415,8975,9278,9666,9736,10327,10821,11610,12330,13024,14065,14317,14727,15233,15622,15916,16445,16769,16761,16985,16800,16411,16377,15632,15329,14873,14709,14549,14420,14328,14236,13857,13515,13390,12849,12345,11941,11657,11466,11025,11056,10961,10425,10144,9739,9474,9252,8988,8758,8487,8146,8176,8044,7614,7436,7225,7230,6855,6676,6565,6519,6231,6301,6243,5988,5915,5676,5580,5532,5373,5202,5155,4965,4907,5040,4903,4802,4743,4741,4565,4509,4467,4498,4331,4316,4242,4231,4306,4107,4037,4091,3769,3985,3906,3758,3789,3801,3844,3731,3891,3790,3698
40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,12,9,16,27,30,36,56,83,125,166,215,294,362,459,510,608,699,783,960,1030,1170,1225,1381,1442,1650,1640,1751,1871,1993,2148,2264,2252,2389,2460,2578,2600,2622,2745,2825,2964,2897,3002,3065,3148,3145,3123,3219,3243,3228,3399,3267,3325,3220,3269,3287,3382,3431,3515,3466,3712,3684,3807,3774,3950,3923,3989,3989,4054,4020,4181,4071,4225,4186,4212,4227,4283,4237,4316,4441,4554,4382,4592,4587,4503,4763,4811,4861,4932,4928,5081,5118,5141,5232,5416,5774,5941,6236,6194,6538,6806,6982,7125,7527,7833,8033,8312,8712,8931,9099,9462,9362,9674,9982,10150,10439,10927,11444,12112,12554,13019,13550,13937,14851,15554,16250,16990,17800,18819,19897,20994,21395,21976,22919,23265,23595,24115,24759,24724,24568,24331,23494,22447,22043,21825,21530,21226,21256,21119,20292,19747,19637,18998,18624,18204,17260,16915,16768,15994,15896,15712,14863,14669,14354,13749,13368,12959,12560,12187,11906,11705,11638,11115,10837,10685,10433,10242,9928,9589,9319,9352,9405,8826,8852,8811,8485,7996,8064,7906,7835,7548,7470,7332,7296,7181,7091,7048,6728,6817,6724,6625,6525,6481,6199,6390,6131,6142,6069,5936,6086,5717,5811,5622,5433,5593,5554,5549,5366,5374,5347,5462
40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,11,15,15,16,29,45,63,68,88,164,196,257,314,434,416,558,612,750,845,988,1089,1140,1243,1308,1394,1477,1589,1606,1767,1928,1967,2040,2144,2204,2262,2436,2330,2442,2476,2601,2657,2661,2676,2727,2744,2848,2891,2877,2958,2879,2924,2869,2999,2935,3054,2912,3195,3201,3190,3368,3278,3360,3309,3268,3427,3448,3544,3538,3726,3605,3845,3758,3853,3676,3761,3967,3702,3959,3960,3892,4014,4103,4248,4169,4340,4308,4633,4408,4443,4535,4642,4645,4686,5009,5265,5410,5544,5945,6033,6386,6345,6566,6951,7154,7397,7856,8016,8249,8348,8579,8649,8890,9003,9333,9810,10040,10450,10804,11088,11878,12032,12643,12960,14025,14540,15402,16331,17195,18227,18820,19727,19929,20612,21256,21989,22337,22459,23109,23072,22042,21999,21149,20552,20097,19884,19419,19690,19359,18852,18358,17893,17396,16884,16440,16094,15857,15316,14919,14855,14353,13896,13371,13351,12721,12326,11994,11650,11325,11314,10859,10449,10394,10104,9906,9768,9348,9247,8908,8677,8600,8360,8225,7920,7796,7559,7328,7390,7170,6954,6805,7009,6792,6620,6610,6396,6299,6245,6097,6095,5959,6077,5915,5838,5849,5566,5427,5428,5448,5310,5238,5060,5207,5155,5070,4995,5026,5020,5000,5002,4972
40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,7,4,5,14,15,31,40,66,75,106,158,174,252,286,384,397,461,589,608,721,839,985,997,1004,1134,1215,1245,1300,1412,1453,1582,1578,1672,1626,1753,1709,1840,1909,1956,1879,2073,2036,2161,2069,2125,2107,2063,2316,2333,2234,2143,2137,2349,2381,2414,2335,2376,2545,2583,2565,2572,2675,2719,2738,2726,2747,2778,2764,2783,2883,2827,2826,2921,2839,2949,2870,2914,2977,3040,3037,3074,3240,3266,3275,3360,3413,3282,3519,3353,3492,3564,3534,3724,3900,4109,4272,4301,4477,4687,4808,4856,5123,5266,5283,5523,5843,6176,6270,6602,6649,6766,6689,6844,7111,7129,7629,7914,8318,8482,8804,9153,9653,10081,10566,11385,12125,13064,13150,14067,14633,15091,15409,15730,16071,16536,16936,17117,17372,17073,16674,16254,15755,15526,15061,15363,14894,14837,14767,14210,14055,13862,13129,12760,12574,11954,11647,11529,11212,10963,10766,10428,10503,10214,9662,9393,9320,8820,8757,8357,8234,8119,8084,7449,7549,7127,7119,6794,6592,6596,6492,6394,6186,6074,6066,5816,5896,5776,5544,5660,5318,5179,5245,5118,5066,4962,4776,4842,4703,4676,4514,4465,4345,4344,4396,4330,4442,4190,4186,4249,4088,3935,4024,4052,3990,3867,3876,3735,3952,3882,3901
40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,7,7,5,13,25,41,57,69,93,103,183,206,304,367,470,532,649,772,849,1022,1125,1291,1359,1389,1562,1665,1778,1945,1983,2126,2217,2323,2451,2583,2560,2624,2757,2777,3048,2894,3097,3148,3234,3276,3289,3376,3378,3265,3368,3428,3408,3373,3505,3663,3676,3711,3703,3789,3838,3836,4058,4039,4019,4104,4180,4268,4290,4303,4316,4422,4449,4343,4555,4436,4619,4425,4509,4480,4749,4587,4727,4718,4897,4894,5001,5021,5238,5318,5223,5347,5347,5433,5618,5644,6052,6159,6361,6460,6844,7203,7459,7504,7928,8106,8571,8844,9027,9330,9757,9843,10150,10412,10444,10819,11031,11565,11903,12129,12897,13373,14053,14752,15218,15586,16479,17414,18238,19478,20738,21392,22835,23185,24031,24449,24791,25479,26167,26515,26854,26571,26079,25554,25068,24097,23625,23265,22970,22530,22795,22093,21497,21640,20493,20374,19296,18544,18090,18057,17649,17726,17018,16331,15721,15483,14837,14673,14080,13697,13684,13420,13025,12752,12257,11933,11676,11556,10973,10866,10853,10523,10287,9916,9748,9498,9224,9241,8996,8800,8414,8187,8309,8055,8248,7810,7616,7547,7690,7445,7318,7053,7183,7086,7209,6821,6875,6638,6640,6443,6213,6493,6323,6242,6151,6131,6174,6097,6104,5978,5983,6049,5951
40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,4,6,11,33,40,61,78,107,146,221,273,326,404,475,540,645,792,907,1006,1017,1115,1247,1323,1448,1611,1638,1777,1800,2004,2150,2103,2208,2392,2316,2451,2526,2522,2646,2612,2779,2910,2794,2900,2911,2917,2969,2981,3011,2985,3012,3143,2992,3137,3034,3111,3095,3140,3236,3451,3528,3536,3579,3464,3558,3633,3714,3591,3718,3830,3880,3827,3787,3839,3798,3959,3950,4035,3987,4087,4309,4292,4202,4379,4512,4607,4451,4511,4644,4631,4738,4929,4925,5244,5297,5460,5769,5856,6163,6249,6400,6694,7088,7403,7527,7804,8301,8175,8694,8705,8921,8840,9216,9552,10103,10287,10624,11032,11837,12092,12284,12886,13387,14046,14817,15896,17055,17646,18686,19077,19865,20096,20961,21366,22457,22939,22884,23167,23127,22295,21572,21125,20677,19987,20378,20012,19803,19941,19160,18992,18341,17813,17202,16653,16307,15728,15650,15381,14975,14769,14243,13793,13392,12650,12480,12254,11998,11670,11690,11204,10778,10656,10302,9984,9824,9680,9301,8984,8728,8503,8448,8296,8028,8082,7821,7763,7440,7408,7311,7214,6994,6898,6949,6741,6873,6504,6487,6329,6336,6233,6062,6046,5788,5658,5760,5633,5491,5606,5533,5423,5410,5538,5349,5383,5439,5191,5239,5160,5085,5052
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,5,16,12,8,7,10,15,18,18,30,26,30,44,73,74,95,87,105,122,144,153,176,207,173,193,248,263,266,277,322,358,362,343,374,422,424,405,376,459,437,463,509,528,555,526,487,558,558,505,533,542,550,531,567,477,570,543,601,607,604,564,582,611,610,662,706,651,636,641,651,670,655,753,680,657,708,718,732,745,709,704,719,749,791,846,841,794,885,877,848,899,918,942,975,997,1049,1062,1188,1182,1218,1276,1257,1337,1404,1509,1640,1670,1700,1800,1846,1800,1943,1934,1988,2081,2177,2178,2316,2434,2457,2556,2724,2851,2949,3067,3179,3420,3572,3654,3927,4126,4075,4352,4529,4617,4465,4548,4713,4531,4814,4596,4546,4401,4237,3995,4037,4020,3952,3996,3887,3804,3523,3449,3319,3397,3188,3099,3060,3000,2953,2950,2766,2684,2457,2442,2480,2368,2214,2166,2196,2032,2111,1978,1887,1902,1761,1800,1649,1698,1596,1625,1517,1398,1366,1373,1404,1285,1282,1295,1272,1257,1240,1233,1181,1174,1126,1033,1104,1012,1044,1051,1001,977,921,958,982,941,895,912,899,855,818,847,866,856,818,831,849,839,812,866
50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,5,11,20,19,25,35,56,58,84,124,152,229,239,283,345,444,487,641,713,791,848,951,983,1104,1151,1145,1301,1381,1542,1637,1620,1728,1856,1940,1970,2015,2016,2139,2211,2301,2240,2362,2453,2390,2471,2448,2408,2564,2508,2581,2596,2657,2587,2590,2595,2508,2621,2597,2598,2897,2902,2932,3005,3064,2895,3013,3111,3042,3013,3122,3198,3139,3291,3254,3296,3247,3308,3215,3169,3371,3362,3556,3614,3621,3731,3701,3896,3792,3894,4027,4235,4133,4155,4469,4668,4815,5102,5245,5436,5619,5753,6181,6422,6556,6869,7227,7434,7679,7904,7941,8058,8312,8444,8815,9024,9154,9615,10046,10476,10743,11170,11450,12220,13041,13653,14225,15081,15588,16363,16883,17479,17990,18471,18778,19575,19459,19827,19737,19583,19150,18883,18634,17771,17235,17472,17107,16891,16578,16336,16112,15882,15209,14740,14387,13543,13288,12817,12464,12380,11898,11566,11504,10867,10674,10331,10160,9758,9476,9476,8868,8603,8379,8294,8010,7651,7612,7189,7188,6836,6676,6677,6396,6125,6205,5993,5888,5832,5661,5429,5479,5326,5280,5170,5023,4787,4768,4759,4689,4582,4510,4697,4446,4314,4295,4201,4264,4041,4093,4108,3995,3957,4044,3993,3781,3855,3832,3663,3664,3694,3641
