mu0 delta sigma0 sigmav lambda gamma1 gamma2 mua1 sigmaa1 mua2 sigmaa2 mut sigmat a10 a11 a12 a13 a14 a15 a16 a17 a18 a19 a110 a111 a112 a113 a114 a115 a20 a21 a22 a23 a24 a25 a26 a27 a28 a29 a210 a211 a212 a213 a214 a215 tau0 tau1 tau2 tau3 tau4 tau5 tau6 tau7 tau8 tau9 tau10 tau11 tau12 tau13 tau14 tau15 halted score 
-17.7695 5.8722 10.5458 0.1414 63.3317 0.0341 0.3070 7.6079 0.0056 1.0118 0.0071 -2.4474 0.0480 7.8002 7.8494 7.6351 7.6124 7.5993 7.6312 7.5994 7.5981 7.5879 7.5823 7.5526 7.5424 7.5418 7.5515 7.5412 7.5343 1.4992 0.9181 0.8983 0.9686 0.9798 0.9831 0.9979 1.0034 0.9926 0.9921 0.9951 0.9973 0.9936 0.9839 0.9800 0.9843 -2.3768 -2.3196 -2.3920 -2.6242 -2.7417 -2.7191 -2.7452 -2.5736 -2.4525 -2.5297 -2.6140 -2.6736 -2.6623 -2.5432 -2.5586 -2.6126 0.2970 -4164707.4892 
-17.8417 5.8722 10.5458 0.1414 63.3317 0.0324 0.3062 7.6088 0.0031 1.0079 0.0175 -2.4975 0.0551 7.8002 7.8494 7.6355 7.6124 7.5993 7.6312 7.5994 7.5969 7.5879 7.5801 7.5526 7.5437 7.5418 7.5515 7.5407 7.5343 1.4992 0.9181 0.8969 0.9686 0.9798 0.9831 0.9979 1.0046 0.9926 0.9923 0.9951 0.9973 0.9936 0.9839 0.9808 0.9843 -2.3768 -2.3196 -2.3920 -2.6242 -2.7417 -2.7250 -2.7386 -2.5743 -2.4525 -2.5292 -2.6140 -2.6652 -2.6623 -2.5495 -2.5586 -2.6007 0.2970 -4164706.0445 
-17.8417 5.8722 10.5458 0.1414 63.3317 0.0332 0.3062 7.6079 0.0071 1.0066 0.0190 -2.5049 0.0488 7.8002 7.8494 7.6362 7.6124 7.5993 7.6312 7.5995 7.5969 7.5879 7.5801 7.5526 7.5437 7.5418 7.5515 7.5410 7.5343 1.4988 0.9131 0.8969 0.9686 0.9798 0.9826 0.9978 1.0033 0.9926 0.9933 0.9951 0.9973 0.9949 0.9839 0.9808 0.9831 -2.3764 -2.3160 -2.3920 -2.6115 -2.7417 -2.7250 -2.7386 -2.5564 -2.4525 -2.5292 -2.6140 -2.6724 -2.6623 -2.5495 -2.5586 -2.6007 0.2981 -4164702.2994 
-17.9000 5.8722 10.5458 0.1409 63.3317 0.0332 0.3060 7.6080 0.0058 1.0116 0.0212 -2.4864 0.0390 7.8002 7.8494 7.6362 7.6124 7.5993 7.6318 7.5995 7.5978 7.5879 7.5801 7.5526 7.5430 7.5423 7.5531 7.5404 7.5343 1.4988 0.9131 0.8914 0.9686 0.9799 0.9831 0.9978 1.0033 0.9926 0.9933 0.9951 0.9974 0.9933 0.9839 0.9801 0.9831 -2.3764 -2.3160 -2.3953 -2.6115 -2.7417 -2.7245 -2.7386 -2.5666 -2.4525 -2.5343 -2.6090 -2.6735 -2.6623 -2.5495 -2.5586 -2.6007 0.2981 -4164703.4643 
-17.9000 5.8722 10.5458 0.1409 63.3395 0.0332 0.3060 7.6055 0.0075 1.0032 0.0159 -2.4883 0.0450 7.8002 7.8493 7.6356 7.6124 7.5993 7.6318 7.5997 7.5978 7.5874 7.5801 7.5507 7.5428 7.5423 7.5531 7.5402 7.5348 1.4988 0.9022 0.8914 0.9686 0.9805 0.9831 0.9962 1.0033 0.9926 0.9933 0.9951 0.9974 0.9933 0.9839 0.9801 0.9831 -2.3695 -2.3160 -2.3953 -2.6115 -2.7417 -2.7266 -2.7386 -2.5666 -2.4525 -2.5343 -2.6070 -2.6735 -2.6457 -2.5563 -2.5555 -2.6007 0.2981 -4164704.9992 
-17.9000 5.8722 10.5458 0.1426 63.1865 0.0324 0.3060 7.6075 0.0077 1.0115 0.0230 -2.4850 0.0283 7.8002 7.8493 7.6356 7.6124 7.5993 7.6318 7.5997 7.5985 7.5882 7.5801 7.5507 7.5428 7.5423 7.5531 7.5405 7.5348 1.4988 0.9002 0.8914 0.9686 0.9786 0.9823 0.9962 1.0033 0.9926 0.9921 0.9967 0.9974 0.9933 0.9839 0.9806 0.9831 -2.3695 -2.3160 -2.3925 -2.6131 -2.7417 -2.7232 -2.7386 -2.5666 -2.4382 -2.5343 -2.6070 -2.6735 -2.6457 -2.5563 -2.5562 -2.6007 0.2984 -4164706.5575 
-17.9000 5.8722 10.5458 0.1426 63.1865 0.0324 0.3060 7.6085 0.0070 1.0022 0.0197 -2.4882 0.0590 7.8002 7.8493 7.6356 7.6124 7.5993 7.6318 7.5999 7.5971 7.5873 7.5801 7.5507 7.5425 7.5423 7.5531 7.5409 7.5339 1.4988 0.9002 0.8914 0.9686 0.9808 0.9823 0.9962 1.0033 0.9926 0.9921 0.9967 0.9974 0.9933 0.9839 0.9806 0.9831 -2.3866 -2.3160 -2.3925 -2.6284 -2.7505 -2.7238 -2.7386 -2.5666 -2.4382 -2.5343 -2.6070 -2.6735 -2.6595 -2.5406 -2.5562 -2.6007 0.2960 -4164708.9025 
-17.9000 5.8722 10.5065 0.1426 63.1865 0.0324 0.3060 7.6073 0.0083 1.0088 0.0176 -2.4990 0.0525 7.8002 7.8493 7.6356 7.6124 7.5993 7.6318 7.6011 7.5971 7.5888 7.5818 7.5507 7.5425 7.5423 7.5531 7.5413 7.5339 1.4988 0.9002 0.8914 0.9686 0.9811 0.9823 0.9962 1.0033 0.9926 0.9921 0.9967 0.9982 0.9936 0.9839 0.9788 0.9831 -2.3866 -2.3160 -2.3925 -2.6240 -2.7505 -2.7238 -2.7462 -2.5683 -2.4382 -2.5376 -2.6070 -2.6735 -2.6595 -2.5406 -2.5562 -2.6007 0.2974 -4164711.9712 
-17.9000 5.8722 10.5065 0.1426 63.1523 0.0324 0.3060 7.6063 0.0095 1.0099 0.0118 -2.4751 0.1166 7.8002 7.8490 7.6356 7.6124 7.5993 7.6319 7.6011 7.5983 7.5888 7.5822 7.5501 7.5425 7.5423 7.5531 7.5413 7.5340 1.4988 0.9002 0.8914 0.9686 0.9811 0.9823 0.9962 1.0033 0.9926 0.9921 0.9967 0.9982 0.9937 0.9839 0.9788 0.9831 -2.3680 -2.3160 -2.3925 -2.6240 -2.7505 -2.7250 -2.7462 -2.5683 -2.4382 -2.5376 -2.6070 -2.6766 -2.6595 -2.5406 -2.5574 -2.6007 0.2974 -4164711.9712 
-17.9000 5.8722 10.5065 0.1426 63.1523 0.0324 0.3060 7.6052 0.0059 1.0023 0.0161 -2.5334 0.0657 7.8002 7.8490 7.6362 7.6127 7.5989 7.6315 7.6011 7.5983 7.5888 7.5807 7.5501 7.5425 7.5423 7.5531 7.5413 7.5340 1.4988 0.9021 0.8914 0.9686 0.9797 0.9823 0.9958 1.0027 0.9926 0.9921 0.9967 0.9982 0.9945 0.9831 0.9801 0.9831 -2.3680 -2.3160 -2.4001 -2.6240 -2.7505 -2.7250 -2.7407 -2.5683 -2.4578 -2.5369 -2.6099 -2.6713 -2.6595 -2.5489 -2.5574 -2.6007 0.2974 -4164703.8014 
-17.9000 6.5749 10.5065 0.1426 63.1523 0.0324 0.3060 7.6070 0.0077 1.0089 0.0163 -2.4859 0.0773 7.8002 7.8490 7.6362 7.6127 7.5989 7.6315 7.6011 7.5983 7.5888 7.5814 7.5501 7.5425 7.5423 7.5531 7.5413 7.5340 1.4988 0.9104 0.8914 0.9686 0.9810 0.9823 0.9958 1.0027 0.9926 0.9921 0.9967 0.9983 0.9946 0.9831 0.9801 0.9831 -2.3768 -2.3160 -2.3641 -2.6116 -2.7505 -2.7178 -2.7404 -2.5720 -2.4578 -2.5338 -2.6099 -2.6741 -2.6595 -2.5489 -2.5574 -2.6007 0.2956 -4164693.6595 
-17.8487 6.5749 10.5065 0.1426 63.1523 0.0324 0.3060 7.6048 0.0094 0.9992 0.0101 -2.5066 0.0708 7.8010 7.8490 7.6365 7.6127 7.5989 7.6315 7.6005 7.5980 7.5888 7.5814 7.5508 7.5425 7.5423 7.5531 7.5413 7.5337 1.4988 0.9104 0.8888 0.9684 0.9795 0.9834 0.9958 1.0029 0.9926 0.9921 0.9967 0.9983 0.9946 0.9831 0.9802 0.9831 -2.3768 -2.3160 -2.3699 -2.6164 -2.7505 -2.7185 -2.7404 -2.5720 -2.4578 -2.5362 -2.6096 -2.6741 -2.6595 -2.5489 -2.5574 -2.6007 0.2956 -4164693.4056 
-17.8487 6.5749 10.5065 0.1426 63.1523 0.0324 0.3060 7.6065 0.0051 1.0024 0.0141 -2.4939 0.0518 7.7991 7.8493 7.6365 7.6127 7.6000 7.6315 7.6005 7.5980 7.5877 7.5814 7.5508 7.5425 7.5423 7.5531 7.5413 7.5337 1.4998 0.9104 0.8888 0.9684 0.9795 0.9824 0.9958 1.0029 0.9926 0.9921 0.9951 0.9983 0.9946 0.9831 0.9802 0.9829 -2.3768 -2.3038 -2.3699 -2.6164 -2.7505 -2.7185 -2.7404 -2.5720 -2.4578 -2.5362 -2.6096 -2.6741 -2.6595 -2.5489 -2.5574 -2.6020 0.2956 -4164693.0876 
-17.8487 6.5749 10.5065 0.1426 63.1523 0.0324 0.3060 7.6066 0.0079 1.0016 0.0099 -2.4962 0.0687 7.7991 7.8493 7.6365 7.6127 7.6000 7.6309 7.6005 7.5980 7.5882 7.5818 7.5508 7.5425 7.5423 7.5531 7.5413 7.5356 1.4998 0.9104 0.8946 0.9686 0.9795 0.9824 0.9958 1.0029 0.9926 0.9921 0.9950 0.9999 0.9948 0.9831 0.9802 0.9829 -2.3768 -2.3038 -2.3642 -2.6164 -2.7472 -2.7185 -2.7387 -2.5720 -2.4578 -2.5362 -2.6012 -2.6741 -2.6595 -2.5489 -2.5574 -2.6058 0.2963 -4164694.3105 
-17.8462 6.5749 10.5065 0.1426 63.1523 0.0324 0.3060 7.6095 0.0047 1.0079 0.0138 -2.4948 0.0511 7.7991 7.8493 7.6365 7.6127 7.6000 7.6309 7.6015 7.5980 7.5882 7.5812 7.5508 7.5423 7.5423 7.5531 7.5404 7.5356 1.4998 0.9104 0.8946 0.9686 0.9795 0.9836 0.9958 1.0031 0.9926 0.9921 0.9950 0.9999 0.9948 0.9834 0.9802 0.9829 -2.3768 -2.3180 -2.3642 -2.6164 -2.7391 -2.7185 -2.7387 -2.5720 -2.4578 -2.5362 -2.6012 -2.6741 -2.6595 -2.5552 -2.5574 -2.6058 0.2963 -4164699.7856 
-17.8715 6.5749 10.5482 0.1426 63.1523 0.0324 0.3060 7.6078 0.0107 1.0059 0.0112 -2.4732 0.0480 7.7991 7.8493 7.6365 7.6115 7.6000 7.6302 7.6015 7.5992 7.5888 7.5812 7.5508 7.5410 7.5414 7.5531 7.5404 7.5362 1.4998 0.8983 0.8905 0.9690 0.9795 0.9836 0.9958 1.0034 0.9926 0.9921 0.9954 0.9999 0.9943 0.9834 0.9802 0.9829 -2.3768 -2.3180 -2.3835 -2.6164 -2.7391 -2.7185 -2.7387 -2.5720 -2.4487 -2.5222 -2.6012 -2.6709 -2.6595 -2.5552 -2.5574 -2.6058 0.2963 -4164701.2208 
-17.8715 6.5749 10.5287 0.1426 63.1523 0.0324 0.3051 7.6102 0.0035 1.0094 0.0125 -2.4977 0.0627 7.7991 7.8493 7.6365 7.6115 7.6000 7.6302 7.6008 7.5992 7.5888 7.5812 7.5511 7.5410 7.5414 7.5531 7.5409 7.5362 1.4998 0.9059 0.8905 0.9690 0.9795 0.9836 0.9958 1.0028 0.9926 0.9921 0.9954 0.9996 0.9949 0.9834 0.9802 0.9829 -2.3755 -2.3063 -2.3835 -2.6164 -2.7391 -2.7185 -2.7387 -2.5720 -2.4487 -2.5222 -2.6012 -2.6709 -2.6595 -2.5552 -2.5574 -2.6058 0.2929 -4164699.0787 
-17.9172 6.5749 10.5287 0.1429 63.1523 0.0320 0.3051 7.6095 0.0060 1.0016 0.0344 -2.5063 0.0905 7.7991 7.8493 7.6365 7.6115 7.6000 7.6302 7.6011 7.5974 7.5888 7.5812 7.5511 7.5414 7.5414 7.5531 7.5408 7.5362 1.4998 0.9069 0.8905 0.9690 0.9793 0.9836 0.9958 1.0029 0.9926 0.9921 0.9954 0.9994 0.9949 0.9834 0.9802 0.9807 -2.3755 -2.3063 -2.3807 -2.6164 -2.7391 -2.7271 -2.7408 -2.5720 -2.4631 -2.5237 -2.6121 -2.6723 -2.6595 -2.5575 -2.5409 -2.6058 0.2929 -4164697.9081 
-17.9172 6.5749 10.5287 0.1429 62.8767 0.0320 0.3051 7.6087 0.0070 1.0038 0.0117 -2.5102 0.0654 7.7999 7.8493 7.6358 7.6122 7.6000 7.6299 7.6011 7.5974 7.5888 7.5812 7.5511 7.5414 7.5414 7.5531 7.5408 7.5361 1.4998 0.9069 0.8905 0.9672 0.9793 0.9836 0.9958 1.0029 0.9926 0.9921 0.9954 0.9994 0.9949 0.9834 0.9802 0.9807 -2.3771 -2.3063 -2.3807 -2.6164 -2.7391 -2.7200 -2.7401 -2.5720 -2.4367 -2.5237 -2.6121 -2.6723 -2.6595 -2.5575 -2.5409 -2.6058 0.2929 -4164694.8216 
-17.9172 6.8178 10.5287 0.1395 62.8767 0.0320 0.3051 7.6070 0.0067 1.0021 0.0255 -2.5077 0.0527 7.7999 7.8493 7.6358 7.6121 7.6000 7.6299 7.6011 7.5982 7.5888 7.5812 7.5511 7.5414 7.5414 7.5531 7.5408 7.5361 1.4998 0.9052 0.8905 0.9672 0.9793 0.9848 0.9958 1.0029 0.9926 0.9921 0.9954 0.9994 0.9949 0.9834 0.9802 0.9807 -2.3771 -2.3063 -2.3807 -2.6164 -2.7497 -2.7200 -2.7401 -2.5720 -2.4367 -2.5387 -2.6121 -2.6723 -2.6595 -2.5575 -2.5446 -2.5924 0.2938 -4164693.0680 
-17.9172 6.8178 10.5287 0.1395 62.8767 0.0320 0.3057 7.6072 0.0099 1.0003 0.0279 -2.4874 0.0519 7.7999 7.8493 7.6358 7.6121 7.5991 7.6299 7.6011 7.5982 7.5888 7.5812 7.5511 7.5414 7.5414 7.5531 7.5408 7.5350 1.4998 0.9052 0.8905 0.9672 0.9793 0.9845 0.9958 1.0029 0.9914 0.9931 0.9954 0.9994 0.9948 0.9834 0.9790 0.9807 -2.3771 -2.3063 -2.3807 -2.6164 -2.7497 -2.7194 -2.7401 -2.5720 -2.4367 -2.5387 -2.6121 -2.6723 -2.6595 -2.5581 -2.5446 -2.5924 0.2938 -4164695.1091 
-18.0375 6.4428 10.5287 0.1395 62.8832 0.0320 0.3031 7.6091 0.0078 1.0069 0.0110 -2.4876 0.0565 7.8005 7.8493 7.6350 7.6121 7.5991 7.6299 7.6011 7.5982 7.5878 7.5812 7.5511 7.5414 7.5418 7.5531 7.5408 7.5360 1.4998 0.9052 0.8934 0.9672 0.9793 0.9845 0.9958 1.0029 0.9914 0.9931 0.9954 0.9994 0.9948 0.9834 0.9790 0.9807 -2.3771 -2.3063 -2.3807 -2.6184 -2.7497 -2.7194 -2.7426 -2.5720 -2.4367 -2.5387 -2.6121 -2.6723 -2.6595 -2.5581 -2.5446 -2.6044 0.2938 -4164694.1255 
-18.0375 6.4428 10.5287 0.1395 62.8832 0.0320 0.3031 7.6085 0.0055 1.0069 0.0132 -2.5019 0.0605 7.8007 7.8493 7.6350 7.6121 7.5991 7.6288 7.6011 7.5982 7.5878 7.5800 7.5511 7.5414 7.5418 7.5531 7.5408 7.5360 1.4998 0.9085 0.8934 0.9672 0.9802 0.9850 0.9958 1.0029 0.9918 0.9941 0.9954 0.9994 0.9948 0.9834 0.9790 0.9813 -2.3760 -2.3063 -2.3807 -2.6184 -2.7497 -2.7194 -2.7426 -2.5720 -2.4367 -2.5421 -2.6121 -2.6725 -2.6595 -2.5581 -2.5446 -2.6044 0.2938 -4164693.1654 
-18.0375 6.4428 10.5287 0.1395 62.8832 0.0320 0.3031 7.6093 0.0115 1.0073 0.0154 -2.4993 0.0693 7.8007 7.8500 7.6350 7.6121 7.5991 7.6288 7.6017 7.5982 7.5878 7.5808 7.5511 7.5413 7.5418 7.5531 7.5408 7.5360 1.4998 0.9085 0.8934 0.9672 0.9794 0.9843 0.9958 1.0033 0.9918 0.9941 0.9961 0.9994 0.9948 0.9834 0.9790 0.9813 -2.3760 -2.3063 -2.3807 -2.6184 -2.7497 -2.7194 -2.7426 -2.5720 -2.4367 -2.5484 -2.6071 -2.6698 -2.6595 -2.5581 -2.5446 -2.6055 0.2938 -4164693.6537 
-18.0375 6.4428 10.5287 0.1395 62.8837 0.0321 0.3041 7.6044 0.0122 0.9986 0.0107 -2.4856 0.0581 7.7994 7.8500 7.6350 7.6121 7.5991 7.6302 7.6017 7.5982 7.5888 7.5808 7.5511 7.5413 7.5416 7.5531 7.5408 7.5360 1.4998 0.9085 0.8934 0.9680 0.9795 0.9845 0.9942 1.0033 0.9918 0.9941 0.9961 0.9994 0.9948 0.9823 0.9790 0.9824 -2.3760 -2.3109 -2.3837 -2.6191 -2.7497 -2.7239 -2.7323 -2.5720 -2.4367 -2.5484 -2.6051 -2.6731 -2.6595 -2.5350 -2.5471 -2.6055 0.2938 -4164696.4550 
-18.0375 6.4428 10.5287 0.1391 62.8837 0.0316 0.3041 7.6091 0.0066 1.0020 0.0219 -2.4992 0.0695 7.7994 7.8486 7.6350 7.6121 7.5991 7.6307 7.6028 7.5982 7.5884 7.5808 7.5511 7.5413 7.5416 7.5528 7.5408 7.5360 1.4998 0.9085 0.8965 0.9679 0.9796 0.9826 0.9942 1.0033 0.9918 0.9941 0.9961 0.9994 0.9948 0.9823 0.9790 0.9824 -2.3760 -2.3109 -2.3781 -2.6325 -2.7497 -2.7158 -2.7330 -2.5720 -2.4349 -2.5486 -2.6051 -2.6731 -2.6549 -2.5376 -2.5471 -2.6055 0.2938 -4164696.5662 
-18.0375 6.4428 10.5287 0.1402 62.8837 0.0316 0.3041 7.6068 0.0083 1.0063 0.0218 -2.5071 0.0498 7.7994 7.8486 7.6350 7.6121 7.5991 7.6307 7.6019 7.5975 7.5884 7.5808 7.5511 7.5417 7.5416 7.5528 7.5408 7.5360 1.4998 0.9085 0.8965 0.9679 0.9796 0.9826 0.9944 1.0032 0.9918 0.9943 0.9961 0.9994 0.9954 0.9833 0.9794 0.9822 -2.3760 -2.3109 -2.3781 -2.6325 -2.7497 -2.7158 -2.7330 -2.5716 -2.4276 -2.5486 -2.6051 -2.6731 -2.6549 -2.5376 -2.5471 -2.6036 0.2938 -4164698.4800 
-18.0375 6.4428 10.5287 0.1402 62.8837 0.0314 0.3041 7.6088 0.0110 1.0146 0.0133 -2.4882 0.0699 7.7994 7.8486 7.6345 7.6121 7.5991 7.6307 7.6019 7.5975 7.5884 7.5808 7.5511 7.5413 7.5418 7.5528 7.5415 7.5360 1.4998 0.9085 0.8917 0.9679 0.9792 0.9826 0.9944 1.0032 0.9918 0.9935 0.9952 0.9994 0.9954 0.9833 0.9782 0.9826 -2.3760 -2.3183 -2.3781 -2.6164 -2.7497 -2.7187 -2.7327 -2.5716 -2.4311 -2.5486 -2.6051 -2.6731 -2.6549 -2.5590 -2.5471 -2.6159 0.2968 -4164701.8497 
-18.0375 6.5275 10.5287 0.1402 62.8837 0.0314 0.3041 7.6070 0.0074 1.0111 0.0125 -2.4564 0.0724 7.8000 7.8486 7.6354 7.6121 7.5991 7.6307 7.6019 7.5975 7.5881 7.5808 7.5511 7.5413 7.5418 7.5528 7.5415 7.5360 1.4998 0.9085 0.8920 0.9675 0.9802 0.9831 0.9944 1.0032 0.9918 0.9935 0.9952 0.9994 0.9943 0.9829 0.9782 0.9813 -2.3760 -2.3183 -2.3781 -2.6212 -2.7406 -2.7187 -2.7327 -2.5716 -2.4440 -2.5486 -2.6051 -2.6621 -2.6549 -2.5590 -2.5471 -2.6097 0.2968 -4164689.6093 
-18.0375 6.5275 10.5287 0.1402 62.8837 0.0314 0.3040 7.6079 0.0038 1.0040 0.0182 -2.4941 0.0594 7.8000 7.8486 7.6378 7.6121 7.5991 7.6307 7.6019 7.5975 7.5881 7.5808 7.5511 7.5413 7.5418 7.5528 7.5426 7.5360 1.4998 0.9085 0.8920 0.9675 0.9802 0.9831 0.9944 1.0032 0.9923 0.9935 0.9952 0.9994 0.9943 0.9829 0.9782 0.9813 -2.3760 -2.3183 -2.3780 -2.6212 -2.7406 -2.7187 -2.7340 -2.5716 -2.4440 -2.5438 -2.5928 -2.6621 -2.6549 -2.5451 -2.5471 -2.6097 0.2968 -4164688.4088 
-18.0375 6.5275 10.5287 0.1402 62.8837 0.0290 0.3040 7.6085 0.0033 1.0022 0.0152 -2.5117 0.0629 7.8000 7.8491 7.6349 7.6114 7.5991 7.6307 7.6026 7.5975 7.5883 7.5808 7.5511 7.5413 7.5418 7.5528 7.5426 7.5360 1.4998 0.9206 0.8920 0.9675 0.9802 0.9841 0.9937 1.0032 0.9923 0.9935 0.9952 0.9994 0.9943 0.9829 0.9782 0.9813 -2.3731 -2.3183 -2.3780 -2.6212 -2.7406 -2.7187 -2.7340 -2.5716 -2.4531 -2.5438 -2.5971 -2.6621 -2.6549 -2.5451 -2.5644 -2.6139 0.2968 -4164689.3083 
-18.0375 6.5275 10.5287 0.1402 62.8753 0.0290 0.3040 7.6077 0.0149 1.0031 0.0357 -2.4982 0.0511 7.8000 7.8491 7.6349 7.6114 7.5991 7.6307 7.6029 7.5976 7.5883 7.5809 7.5511 7.5420 7.5418 7.5532 7.5426 7.5360 1.4998 0.8952 0.8912 0.9675 0.9807 0.9841 0.9937 1.0032 0.9923 0.9935 0.9956 0.9994 0.9943 0.9829 0.9782 0.9813 -2.3731 -2.3183 -2.3780 -2.6213 -2.7406 -2.7257 -2.7358 -2.5716 -2.4531 -2.5438 -2.6103 -2.6700 -2.6549 -2.5451 -2.5644 -2.6065 0.2967 -4164695.6066 
-18.0375 6.5275 10.5287 0.1402 62.8753 0.0290 0.3040 7.6045 0.0031 1.0062 0.0112 -2.4938 0.0557 7.8000 7.8491 7.6349 7.6114 7.5991 7.6307 7.6035 7.5976 7.5881 7.5794 7.5511 7.5420 7.5424 7.5532 7.5426 7.5360 1.4998 0.8952 0.8912 0.9675 0.9807 0.9832 0.9937 1.0032 0.9934 0.9935 0.9956 0.9988 0.9944 0.9829 0.9793 0.9813 -2.3680 -2.3184 -2.3780 -2.6213 -2.7527 -2.7257 -2.7333 -2.5685 -2.4531 -2.5428 -2.6103 -2.6700 -2.6549 -2.5428 -2.5644 -2.6065 0.2967 -4164696.1807 
-18.0375 6.5275 10.5287 0.1394 62.8753 0.0326 0.3040 7.6081 0.0056 1.0068 0.0132 -2.4742 0.0674 7.8006 7.8502 7.6349 7.6114 7.5991 7.6307 7.6035 7.5976 7.5881 7.5802 7.5511 7.5425 7.5424 7.5522 7.5426 7.5363 1.4998 0.8982 0.8912 0.9691 0.9807 0.9841 0.9937 1.0040 0.9934 0.9935 0.9956 0.9975 0.9948 0.9821 0.9793 0.9817 -2.3800 -2.3184 -2.3780 -2.6234 -2.7513 -2.7257 -2.7388 -2.5685 -2.4531 -2.5428 -2.6103 -2.6658 -2.6549 -2.5467 -2.5644 -2.6100 0.2947 -4164697.6167 
-18.0011 6.5275 10.5287 0.1394 62.8753 0.0322 0.3050 7.6075 0.0071 1.0068 0.0145 -2.4963 0.0642 7.8006 7.8498 7.6374 7.6114 7.5991 7.6299 7.6035 7.5976 7.5881 7.5811 7.5513 7.5434 7.5415 7.5522 7.5406 7.5360 1.4998 0.9264 0.8903 0.9691 0.9807 0.9841 0.9939 1.0040 0.9930 0.9939 0.9956 0.9975 0.9950 0.9853 0.9793 0.9820 -2.3800 -2.3184 -2.3643 -2.6234 -2.7513 -2.7257 -2.7388 -2.5685 -2.4531 -2.5480 -2.6069 -2.6756 -2.6549 -2.5467 -2.5644 -2.6100 0.2947 -4164691.6954 
-18.0011 6.5275 10.5012 0.1423 62.8753 0.0322 0.3057 7.6059 0.0054 1.0020 0.0134 -2.4776 0.0594 7.8006 7.8498 7.6374 7.6118 7.5991 7.6299 7.6023 7.5976 7.5866 7.5811 7.5513 7.5435 7.5415 7.5518 7.5416 7.5360 1.4997 0.9234 0.8903 0.9691 0.9810 0.9841 0.9939 1.0041 0.9934 0.9939 0.9956 0.9977 0.9950 0.9854 0.9793 0.9820 -2.3794 -2.3184 -2.3643 -2.6203 -2.7513 -2.7290 -2.7396 -2.5685 -2.4531 -2.5480 -2.6069 -2.6756 -2.6549 -2.5467 -2.5644 -2.6100 0.2947 -4164693.3903 
-18.0011 6.5275 10.5012 0.1399 62.8753 0.0322 0.3057 7.6086 0.0055 1.0104 0.0205 -2.5042 0.0885 7.8006 7.8498 7.6359 7.6118 7.5991 7.6299 7.6028 7.5968 7.5866 7.5811 7.5513 7.5435 7.5415 7.5518 7.5416 7.5360 1.4997 0.9202 0.8903 0.9691 0.9815 0.9851 0.9939 1.0041 0.9934 0.9939 0.9956 0.9977 0.9937 0.9845 0.9793 0.9820 -2.3780 -2.3075 -2.3808 -2.6203 -2.7513 -2.7296 -2.7396 -2.5669 -2.4555 -2.5426 -2.6069 -2.6756 -2.6494 -2.5467 -2.5644 -2.6100 0.2947 -4164692.0174 
-18.0011 6.5275 10.5012 0.1399 62.8753 0.0322 0.3057 7.6059 0.0045 1.0151 0.0188 -2.5185 0.0669 7.8006 7.8498 7.6359 7.6118 7.5977 7.6294 7.6024 7.5968 7.5866 7.5811 7.5513 7.5432 7.5415 7.5520 7.5420 7.5358 1.4997 0.9162 0.8903 0.9707 0.9815 0.9851 0.9939 1.0038 0.9934 0.9939 0.9966 0.9977 0.9937 0.9845 0.9793 0.9820 -2.3780 -2.3075 -2.3823 -2.6203 -2.7513 -2.7296 -2.7396 -2.5669 -2.4555 -2.5445 -2.6069 -2.6735 -2.6494 -2.5467 -2.5457 -2.6130 0.2947 -4164687.4390 
-18.0011 6.5275 10.5012 0.1399 62.8753 0.0322 0.3057 7.6086 0.0078 1.0054 0.0116 -2.4950 0.0583 7.8006 7.8502 7.6372 7.6118 7.5977 7.6294 7.6024 7.5977 7.5875 7.5811 7.5513 7.5432 7.5415 7.5508 7.5421 7.5358 1.4997 0.9162 0.8903 0.9707 0.9815 0.9845 0.9939 1.0038 0.9934 0.9939 0.9966 0.9977 0.9954 0.9839 0.9796 0.9820 -2.3780 -2.3075 -2.3823 -2.6203 -2.7513 -2.7278 -2.7430 -2.5708 -2.4431 -2.5391 -2.6069 -2.6735 -2.6612 -2.5467 -2.5457 -2.6130 0.2947 -4164689.8848 
-18.0011 6.5275 10.5012 0.1399 62.8753 0.0319 0.3057 7.6101 0.0050 1.0076 0.0232 -2.4860 0.0661 7.8006 7.8501 7.6367 7.6118 7.5976 7.6294 7.6024 7.5977 7.5868 7.5811 7.5510 7.5432 7.5415 7.5529 7.5410 7.5358 1.4997 0.9124 0.8911 0.9694 0.9815 0.9845 0.9939 1.0038 0.9930 0.9939 0.9963 0.9977 0.9954 0.9839 0.9796 0.9820 -2.3708 -2.3075 -2.3823 -2.6203 -2.7513 -2.7278 -2.7430 -2.5600 -2.4431 -2.5391 -2.6072 -2.6657 -2.6612 -2.5522 -2.5457 -2.6130 0.2923 -4164688.4875 
