orf_name,replication_time,replication_H_index
YJL099W,6.3421,159.0
YJL098W,6.8474,160.0
YJL097W,8.363,163.0
YJL096W,8.363,163.0
YJL095W,8.8682,164.0
YJL094C,10.8891,168.0
YJL093C,10.8891,168.0
YJL092W,11.8995,170.0
YJL091C,12.4047,171.0
YJL090C,12.9099,172.0
YJL089W,12.9099,172.0
YJL088W,12.9099,172.0
YJL087C,12.9099,172.0
YJL085W,12.9099,172.0
YJL084C,11.8995,170.0
YJL083W,11.8995,170.0
YJL082W,11.3943,169.0
YJL081C,10.3838,167.0
YJL080C,11.3943,169.0
YJL079C,11.3943,169.0
YJL078C,8.8682,164.0
YJL077W-B,8.8682,164.0
YJL077C,8.8682,164.0
YJL076W,8.8682,164.0
YJL074C,10.3838,167.0
YJL073W,10.3838,167.0
YJL072C,10.8891,168.0
YJL071W,10.8891,168.0
YJL070C,10.3838,167.0
YJL069C,10.3838,167.0
YJL068C,10.8891,168.0
YJL066C,10.8891,168.0
YJL065C,10.8891,168.0
YJL063C,10.8891,168.0
YJL062W-A,10.8891,168.0
YJL062W,10.8891,168.0
YJL061W,11.3943,169.0
YJL060W,10.8891,168.0
YJL059W,10.8891,168.0
YJL058C,9.8786,166.0
YJL057C,9.3734,165.0
YJL056C,7.8578,162.0
YJL055W,7.8578,162.0
YJL054W,7.8578,162.0
YJL053W,7.3526,161.0
YJL052C-A,7.3526,161.0
YJL052W,7.3526,161.0
YJL051W,7.3526,161.0
YJL050W,7.3526,161.0
YJL049W,8.363,163.0
YJL048C,8.8682,164.0
YJL047C-A,9.3734,165.0
YJL047C,8.8682,164.0
YJL046W,8.8682,164.0
YJL045W,6.8474,160.0
YJL044C,4.3213,155.0
YJL043W,4.3213,155.0
YJL042W,3.8161,154.0
YJL041W,3.3109,153.0
YJL039C,2.3004,151.0
YJL038C,2.3004,151.0
YJL037W,2.3004,151.0
YJL036W,2.3004,151.0
YJL035C,2.3004,151.0
YJL034W,2.3004,151.0
YJL033W,3.3109,153.0
YJL031C,4.3213,155.0
YJL030W,4.3213,155.0
YJL029C,5.8369,158.0
YJL028W,6.3421,159.0
YJL027C,6.3421,159.0
YJL026W,6.3421,159.0
YJL025W,6.8474,160.0
YJL024C,6.8474,160.0
YJL023C,6.3421,159.0
YJL020C,4.3213,155.0
YJL019W,4.3213,155.0
YJL016W,3.3109,153.0
YJL014W,2.8056,152.0
YJL013C,2.8056,152.0
YJL012C,3.3109,153.0
YJL011C,3.3109,153.0
YJL010C,3.3109,153.0
YJL008C,2.3004,151.0
YJL006C,3.3109,153.0
YJL005W,3.8161,154.0
YJL004C,5.3317,157.0
YJL003W,5.3317,157.0
YJL002C,4.3213,155.0
YJL001W,3.8161,154.0
YJR001W,3.8161,154.0
YJR002W,2.8056,152.0
YJR003C,2.8056,152.0
YJR004C,3.3109,153.0
YJR005W,3.3109,153.0
YJR005C-A,3.8161,154.0
YJR006W,4.3213,155.0
YJR007W,4.3213,155.0
YJR008W,4.3213,155.0
YJR009C,4.3213,155.0
YJR010W,4.8265,156.0
YJR010C-A,4.8265,156.0
YJR011C,4.3213,155.0
YJR012C,4.3213,155.0
YJR013W,4.3213,155.0
YJR014W,4.3213,155.0
YJR015W,4.3213,155.0
YJR016C,5.8369,158.0
YJR017C,6.3421,159.0
YJR019C,6.3421,159.0
YJR021C,6.8474,160.0
YJR022W,6.8474,160.0
YJR024C,6.8474,160.0
YJR025C,7.3526,161.0
YJR030C,12.4047,171.0
YJR031C,12.4047,171.0
YJR032W,12.4047,171.0
YJR033C,12.4047,171.0
YJR034W,12.4047,171.0
YJR035W,11.8995,170.0
YJR036C,10.8891,168.0
YJR039W,10.8891,168.0
YJR040W,10.3838,167.0
YJR041C,8.8682,164.0
YJR042W,8.8682,164.0
YJR043C,6.8474,160.0
YJR044C,6.8474,160.0
YJR045C,5.8369,158.0
YJR046W,5.8369,158.0
YJR047C,4.3213,155.0
YJR048W,4.3213,155.0
YJR049C,3.8161,154.0
YJR050W,3.8161,154.0
YJR051W,2.8056,152.0
YJR052W,2.8056,152.0
YJR053W,2.8056,152.0
YJR054W,3.3109,153.0
YJR055W,3.3109,153.0
YJR056C,2.3004,151.0
YJR057W,2.3004,151.0
YJR058C,2.3004,151.0
YJR059W,2.3004,151.0
YJR060W,2.8056,152.0
YJR061W,3.3109,153.0
YJR062C,4.8265,156.0
YJR063W,5.8369,158.0
YJR064W,5.8369,158.0
YJR065C,7.8578,162.0
YJR066W,7.8578,162.0
YJR067C,9.8786,166.0
YJR068W,9.8786,166.0
YJR069C,10.3838,167.0
YJR070C,10.3838,167.0
YJR072C,10.3838,167.0
YJR073C,10.3838,167.0
YJR074W,10.8891,168.0
YJR075W,10.8891,168.0
YJR076C,10.8891,168.0
YJR078W,10.3838,167.0
YJR079W,10.3838,167.0
YJR080C,10.3838,167.0
YJR082C,10.3838,167.0
YJR083C,9.8786,166.0
YJR084W,9.8786,166.0
YJR085C,9.3734,165.0
YJR086W,9.3734,165.0
YJR088C,8.363,163.0
YJR089W,8.363,163.0
YJR090C,6.3421,159.0
YJR091C,4.3213,155.0
YJR092W,4.3213,155.0
YJR093C,3.3109,153.0
YJR094C,2.3004,151.0
YJR094W-A,1.7952,150.0
YJR095W,1.29,149.0
YJR096W,1.7952,150.0
YJR097W,1.7952,150.0
YJR098C,2.3004,151.0
YJR099W,2.3004,151.0
YJR100C,1.7952,150.0
YJR101W,1.7952,150.0
YJR102C,2.3004,151.0
YJR103W,2.3004,151.0
YJR104C,4.3213,155.0
YJR105W,4.3213,155.0
YJR106W,4.3213,155.0
YJR107W,6.3421,159.0
YJR108W,6.3421,159.0
YJR109C,7.3526,161.0
YJR110W,7.3526,161.0
YJR111C,7.8578,162.0
YJR112W,8.363,163.0
YJR112W-A,8.363,163.0
YJR113C,8.8682,164.0
YJR115W,8.8682,164.0
YJR116W,8.8682,164.0
YJR117W,8.363,163.0
YJR118C,7.8578,162.0
YJR119C,7.8578,162.0
YJR120W,6.8474,160.0
YJR121W,6.8474,160.0
YJR122W,6.3421,159.0
YJR123W,6.3421,159.0
YJR124C,6.3421,159.0
YJR125C,6.3421,159.0
YJR126C,6.8474,160.0
YJR127C,5.8369,158.0
YJR129C,4.8265,156.0
YJR130C,4.3213,155.0
YJR131W,4.3213,155.0
YJR132W,4.3213,155.0
YJR133W,3.8161,154.0
YJR134C,2.8056,152.0
YJR135C,2.8056,152.0
YJR135W-A,2.8056,152.0
YJR136C,2.3004,151.0
YJR137C,1.7952,150.0
YJR138W,1.7952,150.0
YJR139C,3.3109,153.0
YJR140C,3.8161,154.0
YJR141W,3.8161,154.0
YJR142W,3.8161,154.0
YJR143C,4.3213,155.0
YJR144W,4.3213,155.0
YJR145C,6.8474,160.0
YJR147W,6.8474,160.0
YJR148W,8.363,163.0
YJR149W,8.8682,164.0
YJR150C,8.8682,164.0
YJR151C,9.8786,166.0
YJR151W-A,9.8786,166.0
YJR152W,11.3943,169.0
YJR153W,11.3943,169.0
YJR154W,11.3943,169.0
YJR155W,11.3943,169.0
YKL222C,11.3943,169.0
YKL221W,11.3943,169.0
YKL220C,10.3838,167.0
YKL219W,10.3838,167.0
YKL218C,9.3734,165.0
YKL217W,9.8786,166.0
YKL216W,9.3734,165.0
YKL215C,8.363,163.0
YKL214C,7.8578,162.0
YKL213C,6.8474,160.0
YKL212W,6.8474,160.0
YKL211C,5.8369,158.0
YKL210W,5.3317,157.0
YKL209C,3.8161,154.0
YKL208W,2.8056,152.0
YKL207W,2.8056,152.0
YKL206C,2.8056,152.0
YKL205W,2.8056,152.0
YKL204W,1.7952,150.0
YKL203C,2.8056,152.0
YKL201C,3.3109,153.0
YKL198C,5.8369,158.0
YKL197C,7.3526,161.0
YKL196C,7.8578,162.0
YKL195W,7.8578,162.0
YKL194C,8.363,163.0
YKL193C,7.8578,162.0
YKL192C,7.8578,162.0
YKL191W,8.363,163.0
YKL190W,8.363,163.0
YKL189W,8.363,163.0
YKL188C,6.8474,160.0
YKL187C,4.8265,156.0
YKL186C,3.3109,153.0
YKL185W,3.3109,153.0
YKL184W,3.3109,153.0
YKL183C-A,3.3109,153.0
YKL183W,3.3109,153.0
YKL182W,3.8161,154.0
YKL181W,6.8474,160.0
YKL180W,7.8578,162.0
YKL179C,7.8578,162.0
YKL178C,8.363,163.0
YKL176C,9.3734,165.0
YKL175W,9.3734,165.0
YKL174C,9.8786,166.0
YKL173W,9.8786,166.0
YKL172W,10.3838,167.0
YKL171W,10.3838,167.0
YKL170W,9.8786,166.0
YKL168C,9.3734,165.0
YKL167C,9.3734,165.0
YKL166C,8.8682,164.0
YKL165C,8.363,163.0
YKL164C,7.3526,161.0
YKL163W,6.3421,159.0
YKL162C,4.3213,155.0
YKL161C,4.3213,155.0
YKL160W,3.8161,154.0
YKL159C,3.8161,154.0
YKL157W,3.8161,154.0
YKL156W,4.3213,155.0
YKL155C,5.3317,157.0
YKL154W,5.3317,157.0
YKL152C,6.3421,159.0
YKL151C,7.3526,161.0
YKL150W,7.3526,161.0
YKL149C,7.8578,162.0
YKL148C,9.3734,165.0
YKL146W,9.3734,165.0
YKL145W,9.8786,166.0
YKL144C,10.3838,167.0
YKL143W,10.3838,167.0
YKL142W,10.8891,168.0
YKL141W,11.3943,169.0
YKL140W,11.3943,169.0
YKL139W,10.8891,168.0
YKL138C-A,10.3838,167.0
YKL138C,10.3838,167.0
YKL137W,10.3838,167.0
YKL135C,10.3838,167.0
YKL134C,9.3734,165.0
YKL133C,8.363,163.0
YKL132C,8.363,163.0
YKL130C,8.363,163.0
YKL129C,8.363,163.0
YKL128C,7.3526,161.0
YKL127W,6.3421,159.0
YKL126W,5.3317,157.0
YKL125W,4.3213,155.0
YKL124W,3.8161,154.0
YKL122C,4.3213,155.0
YKL121W,4.3213,155.0
YKL120W,4.8265,156.0
YKL119C,5.8369,158.0
YKL117W,5.8369,158.0
YKL116C,6.8474,160.0
YKL114C,6.8474,160.0
YKL113C,8.8682,164.0
YKL112W,8.8682,164.0
YKL110C,9.3734,165.0
YKL109W,9.3734,165.0
YKL108W,9.8786,166.0
YKL107W,9.3734,165.0
YKL106C-A,9.3734,165.0
YKL106W,9.3734,165.0
YKL105C,8.363,163.0
YKL104C,7.3526,161.0
YKL103C,6.8474,160.0
YKL101W,6.8474,160.0
YKL100C,3.8161,154.0
YKL099C,3.8161,154.0
YKL098W,3.8161,154.0
YKL096C-B,3.8161,154.0
YKL096W-A,3.8161,154.0
YKL096W,4.8265,156.0
YKL095W,4.8265,156.0
YKL094W,6.3421,159.0
YKL093W,6.3421,159.0
YKL092C,8.363,163.0
YKL091C,8.363,163.0
YKL090W,8.363,163.0
YKL089W,8.363,163.0
YKL088W,7.8578,162.0
YKL087C,7.3526,161.0
YKL086W,7.3526,161.0
YKL085W,6.8474,160.0
YKL084W,6.8474,160.0
YKL082C,6.3421,159.0
YKL081W,6.3421,159.0
YKL080W,5.3317,157.0
YKL079W,4.8265,156.0
YKL078W,4.3213,155.0
YKL077W,3.3109,153.0
YKL075C,3.3109,153.0
YKL074C,2.8056,152.0
YKL073W,2.8056,152.0
YKL072W,3.3109,153.0
YKL071W,3.3109,153.0
YKL070W,3.3109,153.0
YKL069W,2.8056,152.0
YKL068W-A,3.8161,154.0
YKL068W,3.8161,154.0
YKL067W,3.8161,154.0
YKL065W-A,4.8265,156.0
YKL065C,4.3213,155.0
YKL064W,4.3213,155.0
YKL063C,3.3109,153.0
YKL062W,2.3004,151.0
YKL061W,2.8056,152.0
YKL060C,2.3004,151.0
YKL059C,2.8056,152.0
YKL058W,2.8056,152.0
YKL057C,2.8056,152.0
YKL056C,2.8056,152.0
YKL055C,2.8056,152.0
YKL054C,4.3213,155.0
YKL053C-A,4.3213,155.0
YKL052C,4.3213,155.0
YKL051W,5.8369,158.0
YKL050C,7.8578,162.0
YKL049C,7.8578,162.0
YKL048C,9.8786,166.0
YKL047W,9.8786,166.0
YKL046C,10.8891,168.0
YKL045W,11.3943,169.0
YKL043W,11.8995,170.0
YKL042W,12.4047,171.0
YKL041W,11.8995,170.0
YKL040C,11.3943,169.0
YKL039W,11.3943,169.0
YKL038W,10.3838,167.0
YKL037W,9.8786,166.0
YKL035W,9.8786,166.0
YKL034W,9.3734,165.0
YKL033W-A,9.3734,165.0
YKL033W,8.8682,164.0
YKL032C,5.8369,158.0
YKL029C,3.3109,153.0
YKL028W,3.8161,154.0
YKL027W,4.8265,156.0
YKL026C,4.8265,156.0
YKL025C,4.8265,156.0
YKL024C,6.3421,159.0
YKL023C-A,6.3421,159.0
YKL023W,6.3421,159.0
YKL022C,6.3421,159.0
YKL021C,6.3421,159.0
YKL020C,7.3526,161.0
YKL019W,7.3526,161.0
YKL018C-A,6.3421,159.0
YKL018W,6.3421,159.0
YKL017C,6.3421,159.0
YKL016C,6.3421,159.0
YKL015W,6.3421,159.0
YKL014C,4.3213,155.0
YKL013C,4.3213,155.0
YKL012W,4.3213,155.0
YKL011C,5.3317,157.0
YKL010C,5.3317,157.0
YKL009W,5.3317,157.0
YKL008C,4.8265,156.0
YKL007W,4.8265,156.0
YKL006C-A,4.8265,156.0
YKL006W,4.3213,155.0
YKL005C,3.8161,154.0
YKL004W,3.8161,154.0
YKL003C,3.3109,153.0
YKL002W,3.3109,153.0
YKL001C,2.8056,152.0
YKR001C,2.3004,151.0
YKR002W,2.3004,151.0
YKR003W,1.29,149.0
YKR004C,1.29,149.0
YKR005C,1.29,149.0
YKR006C,1.29,149.0
YKR007W,1.29,149.0
YKR008W,1.29,149.0
YKR009C,2.3004,151.0
YKR010C,2.8056,152.0
YKR011C,2.8056,152.0
YKR013W,3.3109,153.0
YKR014C,4.3213,155.0
YKR015C,5.3317,157.0
YKR016W,5.8369,158.0
YKR017C,7.3526,161.0
YKR018C,7.8578,162.0
YKR019C,8.363,163.0
YKR020W,8.363,163.0
YKR021W,8.8682,164.0
YKR022C,9.8786,166.0
YKR023W,9.8786,166.0
YKR024C,9.8786,166.0
YKR025W,9.8786,166.0
YKR026C,9.3734,165.0
YKR027W,9.3734,165.0
YKR028W,8.8682,164.0
YKR029C,7.8578,162.0
YKR030W,7.8578,162.0
YKR031C,4.8265,156.0
YKR034W,4.8265,156.0
YKR035W-A,3.8161,154.0
YKR036C,2.8056,152.0
YKR037C,2.3004,151.0
YKR038C,1.29,149.0
YKR039W,1.29,149.0
YKR041W,1.29,149.0
YKR042W,0.7848,148.0
YKR043C,1.29,149.0
YKR044W,1.29,149.0
YKR045C,3.3109,153.0
YKR046C,3.8161,154.0
YKR048C,3.8161,154.0
YKR049C,4.3213,155.0
YKR050W,4.3213,155.0
YKR051W,5.3317,157.0
YKR052C,7.3526,161.0
YKR053C,8.363,163.0
YKR054C,10.8891,168.0
YKR055W,10.8891,168.0
YKR056W,11.3943,169.0
YKR057W,12.4047,171.0
YKR058W,12.4047,171.0
YKR059W,12.9099,172.0
YKR060W,12.9099,172.0
YKR061W,12.9099,172.0
YKR062W,13.4151,173.0
YKR063C,12.9099,172.0
YKR064W,12.9099,172.0
YKR065C,11.8995,170.0
YKR066C,11.8995,170.0
YKR067W,11.8995,170.0
YKR068C,10.8891,168.0
YKR069W,10.3838,167.0
YKR070W,9.8786,166.0
YKR071C,8.8682,164.0
YKR072C,7.3526,161.0
YKR074W,6.8474,160.0
YKR075C,6.8474,160.0
YKR076W,7.3526,161.0
YKR077W,7.3526,161.0
YKR078W,7.3526,161.0
YKR079C,7.8578,162.0
YKR080W,7.8578,162.0
YKR081C,8.363,163.0
YKR082W,8.363,163.0
YKR083C,8.363,163.0
YKR084C,8.363,163.0
YKR085C,7.8578,162.0
YKR086W,7.8578,162.0
YKR087C,6.3421,159.0
YKR088C,6.3421,159.0
YKR089C,5.8369,158.0
YKR090W,5.8369,158.0
YKR091W,5.3317,157.0
YKR093W,5.3317,157.0
YKR094C,6.3421,159.0
YKR095W,6.3421,159.0
YKR095W-A,8.8682,164.0
YKR096W,8.8682,164.0
YKR097W,8.8682,164.0
YKR098C,9.3734,165.0
YKR099W,9.3734,165.0
YKR100C,8.8682,164.0
YKR101W,8.8682,164.0
YKR102W,9.3734,165.0
YKR103W,11.8995,170.0
YKR104W,11.8995,170.0
YLL063C,8.8682,164.0
YLL062C,8.8682,164.0
YLL061W,8.8682,164.0
YLL060C,9.3734,165.0
YLL058W,9.3734,165.0
YLL057C,8.363,163.0
YLL056C,8.363,163.0
YLL055W,8.363,163.0
YLL054C,9.8786,166.0
YLL053C,9.8786,166.0
YLL052C,9.8786,166.0
YLL051C,9.3734,165.0
YLL050C,9.3734,165.0
YLL049W,9.3734,165.0
YLL048C,9.3734,165.0
YLL046C,8.8682,164.0
YLL045C,8.8682,164.0
YLL043W,9.3734,165.0
YLL042C,8.8682,164.0
YLL041C,8.8682,164.0
YLL040C,8.363,163.0
YLL039C,6.8474,160.0
YLL038C,6.8474,160.0
YLL036C,5.8369,158.0
YLL035W,5.8369,158.0
YLL034C,4.3213,155.0
YLL033W,4.3213,155.0
YLL032C,4.3213,155.0
YLL031C,3.3109,153.0
YLL029W,3.3109,153.0
YLL028W,2.8056,152.0
YLL027W,2.3004,151.0
YLL026W,2.3004,151.0
YLL025W,3.3109,153.0
YLL024C,4.3213,155.0
YLL023C,4.3213,155.0
YLL022C,4.3213,155.0
YLL021W,4.3213,155.0
YLL019C,6.8474,160.0
YLL018C-A,7.8578,162.0
YLL018C,8.363,163.0
YLL015W,8.8682,164.0
YLL014W,7.8578,162.0
YLL013C,5.3317,157.0
YLL012W,5.3317,157.0
YLL011W,4.3213,155.0
YLL010C,4.3213,155.0
YLL009C,3.8161,154.0
YLL008W,3.8161,154.0
YLL007C,3.8161,154.0
YLL006W-A,3.8161,154.0
YLL006W,3.8161,154.0
YLL005C,4.3213,155.0
YLL004W,4.3213,155.0
YLL003W,3.8161,154.0
YLL002W,3.8161,154.0
YLL001W,3.8161,154.0
YLR001C,3.3109,153.0
YLR002C,2.8056,152.0
YLR003C,2.3004,151.0
YLR004C,2.8056,152.0
YLR005W,2.8056,152.0
YLR006C,3.8161,154.0
YLR007W,3.8161,154.0
YLR008C,5.8369,158.0
YLR009W,5.8369,158.0
YLR010C,7.3526,161.0
YLR011W,7.8578,162.0
YLR012C,7.8578,162.0
YLR013W,8.8682,164.0
YLR014C,9.3734,165.0
YLR015W,9.3734,165.0
YLR016C,9.8786,166.0
YLR017W,9.8786,166.0
YLR018C,9.8786,166.0
YLR019W,9.8786,166.0
YLR020C,10.8891,168.0
YLR021W,10.8891,168.0
YLR022C,10.8891,168.0
YLR023C,11.3943,169.0
YLR024C,10.8891,168.0
YLR025W,10.8891,168.0
YLR026C,10.3838,167.0
YLR027C,9.8786,166.0
YLR028C,9.3734,165.0
YLR029C,9.3734,165.0
YLR030W,8.8682,164.0
YLR031W,8.8682,164.0
YLR032W,8.8682,164.0
YLR033W,7.3526,161.0
YLR034C,6.3421,159.0
YLR035C,5.3317,157.0
YLR036C,2.3004,151.0
YLR037C,2.8056,152.0
YLR038C,2.3004,151.0
YLR039C,1.7952,150.0
YLR040C,2.8056,152.0
YLR042C,2.8056,152.0
YLR043C,3.3109,153.0
YLR044C,3.3109,153.0
YLR045C,2.3004,151.0
YLR046C,2.3004,151.0
YLR047C,4.3213,155.0
YLR048W,4.3213,155.0
YLR049C,4.8265,156.0
YLR050C,4.8265,156.0
YLR051C,4.8265,156.0
YLR052W,4.8265,156.0
YLR053C,4.8265,156.0
YLR054C,4.8265,156.0
YLR055C,6.8474,160.0
YLR056W,6.8474,160.0
YLR057W,7.3526,161.0
YLR058C,8.8682,164.0
YLR059C,8.8682,164.0
YLR060W,8.8682,164.0
YLR061W,9.8786,166.0
YLR063W,9.8786,166.0
YLR064W,10.8891,168.0
YLR065C,10.8891,168.0
YLR066W,10.8891,168.0
YLR067C,11.3943,169.0
YLR068W,11.3943,169.0
YLR069C,10.8891,168.0
YLR070C,10.3838,167.0
YLR071C,9.8786,166.0
YLR072W,9.8786,166.0
YLR073C,8.8682,164.0
YLR074C,8.8682,164.0
YLR075W,8.8682,164.0
YLR077W,8.8682,164.0
YLR078C,8.363,163.0
YLR079W,8.363,163.0
YLR080W,8.363,163.0
YLR081W,8.363,163.0
YLR082C,8.8682,164.0
YLR083C,8.8682,164.0
YLR084C,9.3734,165.0
YLR085C,10.3838,167.0
YLR086W,10.3838,167.0
YLR087C,12.4047,171.0
YLR088W,12.4047,171.0
YLR089C,12.4047,171.0
YLR090W,12.4047,171.0
YLR091W,12.4047,171.0
YLR092W,12.4047,171.0
YLR093C,11.3943,169.0
YLR094C,10.8891,168.0
YLR095C,9.8786,166.0
YLR096W,9.8786,166.0
YLR097C,9.3734,165.0
YLR098C,8.363,163.0
YLR099C,8.363,163.0
YLR099W-A,7.8578,162.0
YLR100W,7.8578,162.0
YLR102C,7.8578,162.0
YLR103C,7.8578,162.0
YLR104W,7.8578,162.0
YLR105C,7.3526,161.0
YLR106C,2.8056,152.0
YLR107W,2.8056,152.0
YLR108C,2.3004,151.0
YLR109W,2.3004,151.0
YLR110C,2.8056,152.0
YLR113W,2.8056,152.0
YLR114C,1.7952,150.0
YLR115W,1.7952,150.0
YLR116W,1.7952,150.0
YLR117C,3.3109,153.0
YLR118C,3.8161,154.0
YLR119W,3.8161,154.0
YLR120C,3.8161,154.0
YLR121C,4.3213,155.0
YLR125W,5.8369,158.0
YLR126C,5.3317,157.0
YLR127C,4.8265,156.0
YLR128W,4.8265,156.0
YLR129W,4.3213,155.0
YLR130C,2.8056,152.0
YLR131C,2.3004,151.0
YLR132C,2.3004,151.0
YLR133W,2.3004,151.0
YLR134W,1.29,149.0
YLR135W,2.3004,151.0
YLR136C,2.3004,151.0
YLR137W,2.3004,151.0
YLR138W,2.8056,152.0
YLR139C,4.8265,156.0
YLR141W,4.8265,156.0
YLR142W,4.8265,156.0
YLR143W,5.8369,158.0
YLR144C,7.8578,162.0
YLR145W,7.8578,162.0
YLR146C,7.3526,161.0
YLR146W-A,7.3526,161.0
YLR147C,7.3526,161.0
YLR148W,7.3526,161.0
YLR149C,7.8578,162.0
YLR150W,7.8578,162.0
YLR151C,5.8369,158.0
YLR152C,5.3317,157.0
YLR153C,3.8161,154.0
YLR154C,3.8161,154.0
YLR162W-A,6.8474,160.0
YLR163C,7.3526,161.0
YLR164W,7.3526,161.0
YLR165C,5.3317,157.0
YLR166C,4.8265,156.0
YLR167W,4.8265,156.0
YLR168C,3.8161,154.0
YLR170C,2.3004,151.0
YLR172C,2.3004,151.0
YLR173W,2.3004,151.0
YLR174W,2.3004,151.0
YLR175W,1.7952,150.0
YLR176C,0.7848,148.0
YLR177W,0.7848,148.0
YLR178C,1.29,149.0
YLR179C,1.29,149.0
YLR180W,2.3004,151.0
YLR181C,1.7952,150.0
YLR182W,1.7952,150.0
YLR183C,3.3109,153.0
YLR185W,3.3109,153.0
YLR186W,4.3213,155.0
YLR187W,4.3213,155.0
YLR188W,5.8369,158.0
YLR189C,7.3526,161.0
YLR190W,7.3526,161.0
YLR191W,9.8786,166.0
YLR192C,10.3838,167.0
YLR193C,10.3838,167.0
YLR194C,10.3838,167.0
YLR195C,10.8891,168.0
YLR196W,10.8891,168.0
YLR197W,10.3838,167.0
YLR199C,10.8891,168.0
YLR200W,10.8891,168.0
YLR201C,11.3943,169.0
YLR203C,11.8995,170.0
YLR204W,11.8995,170.0
YLR205C,12.4047,171.0
YLR206W,12.4047,171.0
YLR207W,12.4047,171.0
YLR208W,10.8891,168.0
YLR209C,10.8891,168.0
YLR210W,10.8891,168.0
YLR211C,10.3838,167.0
YLR212C,9.8786,166.0
YLR213C,9.8786,166.0
YLR214W,9.8786,166.0
YLR215C,7.8578,162.0
YLR216C,6.8474,160.0
YLR218C,6.8474,160.0
YLR219W,6.8474,160.0
YLR220W,5.3317,157.0
YLR221C,4.3213,155.0
YLR222C,3.8161,154.0
YLR223C,3.8161,154.0
YLR224W,3.8161,154.0
YLR225C,3.8161,154.0
YLR226W,3.3109,153.0
YLR227C,2.8056,152.0
YLR228C,2.3004,151.0
YLR229C,1.7952,150.0
YLR231C,2.8056,152.0
YLR233C,2.8056,152.0
YLR234W,2.8056,152.0
YLR237W,3.3109,153.0
YLR238W,3.8161,154.0
YLR239C,4.8265,156.0
YLR240W,4.8265,156.0
YLR241W,4.8265,156.0
YLR242C,5.3317,157.0
YLR243W,5.3317,157.0
YLR244C,5.8369,158.0
YLR245C,5.8369,158.0
YLR246W,5.8369,158.0
YLR247C,5.8369,158.0
YLR248W,5.8369,158.0
YLR249W,5.8369,158.0
YLR250W,5.3317,157.0
YLR251W,4.3213,155.0
YLR253W,4.3213,155.0
YLR254C,4.8265,156.0
YLR256W,4.8265,156.0
YLR257W,2.3004,151.0
YLR258W,2.8056,152.0
YLR259C,3.3109,153.0
YLR260W,3.3109,153.0
YLR262C,4.3213,155.0
YLR262C-A,5.3317,157.0
YLR263W,5.3317,157.0
YLR264W,6.3421,159.0
YLR264C-A,6.3421,159.0
YLR265C,6.8474,160.0
YLR266C,7.8578,162.0
YLR267W,7.8578,162.0
YLR268W,7.8578,162.0
YLR270W,7.8578,162.0
YLR271W,7.8578,162.0
YLR272C,8.8682,164.0
YLR273C,10.3838,167.0
YLR274W,10.3838,167.0
YLR275W,9.8786,166.0
YLR276C,9.8786,166.0
YLR277C,9.8786,166.0
YLR278C,9.3734,165.0
YLR281C,9.3734,165.0
YLR283W,9.8786,166.0
YLR284C,9.8786,166.0
YLR285W,9.8786,166.0
YLR285C-A,9.8786,166.0
YLR286C,8.8682,164.0
YLR287C,8.363,163.0
YLR287C-A,7.8578,162.0
YLR288C,7.8578,162.0
YLR289W,6.8474,160.0
YLR290C,6.8474,160.0
YLR291C,6.3421,159.0
YLR292C,6.3421,159.0
YLR293C,4.8265,156.0
YLR295C,4.8265,156.0
YLR297W,3.8161,154.0
YLR298C,2.8056,152.0
YLR299W,2.8056,152.0
YLR300W,2.8056,152.0
YLR301W,2.8056,152.0
YLR303W,2.8056,152.0
YLR304C,2.3004,151.0
YLR305C,2.8056,152.0
YLR306W,2.8056,152.0
YLR307W,3.3109,153.0
YLR307C-A,3.8161,154.0
YLR308W,3.8161,154.0
YLR309C,3.8161,154.0
YLR310C,4.8265,156.0
YLR312C,4.8265,156.0
YLR312W-A,5.3317,157.0
YLR313C,6.3421,159.0
YLR314C,7.8578,162.0
YLR315W,7.8578,162.0
YLR316C,7.8578,162.0
YLR318W,7.8578,162.0
YLR319C,8.8682,164.0
YLR320W,8.8682,164.0
YLR321C,8.363,163.0
YLR323C,8.363,163.0
YLR324W,6.3421,159.0
YLR325C,5.3317,157.0
YLR326W,5.3317,157.0
YLR327C,3.8161,154.0
YLR328W,3.8161,154.0
YLR329W,3.3109,153.0
YLR330W,3.8161,154.0
YLR332W,3.8161,154.0
YLR333C,4.8265,156.0
YLR335W,4.8265,156.0
YLR336C,4.8265,156.0
YLR337C,5.3317,157.0
YLR340W,5.3317,157.0
YLR341W,5.3317,157.0
YLR342W,4.8265,156.0
YLR342W-A,6.3421,159.0
YLR343W,6.3421,159.0
YLR344W,7.3526,161.0
YLR345W,7.3526,161.0
YLR346C,6.8474,160.0
YLR347C,7.8578,162.0
YLR348C,8.8682,164.0
YLR350W,8.8682,164.0
YLR351C,9.8786,166.0
YLR352W,9.8786,166.0
YLR353W,10.8891,168.0
YLR354C,10.8891,168.0
YLR355C,12.4047,171.0
YLR356W,12.4047,171.0
YLR357W,12.4047,171.0
YLR359W,12.4047,171.0
YLR360W,12.4047,171.0
YLR361C,13.4151,173.0
YLR361C-A,13.4151,173.0
YLR362W,13.4151,173.0
YLR363C,13.4151,173.0
YLR363W-A,13.4151,173.0
YLR364W,13.4151,173.0
YLR367W,13.4151,173.0
YLR368W,12.9099,172.0
