mu0 delta sigma0 sigmav lambda gamma1 gamma2 mua1 sigmaa1 mua2 sigmaa2 mut sigmat a10 a11 a12 a13 a14 a15 a16 a17 a18 a19 a110 a111 a112 a113 a114 a115 a20 a21 a22 a23 a24 a25 a26 a27 a28 a29 a210 a211 a212 a213 a214 a215 tau0 tau1 tau2 tau3 tau4 tau5 tau6 tau7 tau8 tau9 tau10 tau11 tau12 tau13 tau14 tau15 halted score 
-25.9100 6.5681 11.0953 0.1440 69.0550 0.0149 0.2627 7.7384 0.0028 1.0180 0.0263 -2.4714 0.0916 7.9106 7.7809 7.7743 7.7458 7.7327 7.7361 7.7344 7.7015 7.7213 7.7366 7.6918 7.7249 7.7065 7.6920 7.7002 7.7342 1.4982 1.4990 0.8670 0.8762 0.9607 0.9675 0.9656 0.9775 0.9930 0.9723 0.9527 0.9672 0.9765 0.9776 0.9742 0.9568 -2.4502 -2.4557 -2.4411 -2.3755 -2.6765 -2.7540 -2.7317 -2.7369 -2.5588 -2.3332 -2.3178 -2.5829 -2.6415 -2.6287 -2.5436 -2.5086 0.2255 -3897379.8601 
-25.9100 6.5748 11.0953 0.1440 69.0550 0.0149 0.2637 7.7375 0.0016 1.0220 0.0256 -2.4627 0.0907 7.9106 7.7809 7.7743 7.7480 7.7327 7.7365 7.7344 7.7013 7.7213 7.7391 7.6918 7.7249 7.7069 7.6922 7.7002 7.7342 1.4982 1.4990 0.8747 0.8775 0.9607 0.9677 0.9660 0.9778 0.9930 0.9723 0.9516 0.9678 0.9765 0.9777 0.9754 0.9568 -2.4502 -2.4557 -2.4372 -2.3857 -2.6792 -2.7529 -2.7317 -2.7369 -2.5641 -2.3501 -2.3182 -2.5829 -2.6415 -2.6287 -2.5436 -2.5086 0.2255 -3897376.1246 
-25.9781 6.5748 11.0953 0.1423 69.0326 0.0149 0.2637 7.7392 0.0014 1.0166 0.0212 -2.4588 0.1071 7.9103 7.7801 7.7750 7.7480 7.7327 7.7365 7.7344 7.7009 7.7227 7.7391 7.6916 7.7249 7.7069 7.6922 7.7002 7.7342 1.4990 1.4990 0.8747 0.8775 0.9607 0.9677 0.9660 0.9778 0.9930 0.9723 0.9516 0.9673 0.9765 0.9777 0.9754 0.9566 -2.4502 -2.4557 -2.4372 -2.3857 -2.6792 -2.7510 -2.7317 -2.7369 -2.5656 -2.3501 -2.3182 -2.5738 -2.6415 -2.6294 -2.5436 -2.5086 0.2261 -3897374.6613 
-25.9718 6.5748 11.0953 0.1423 68.9678 0.0151 0.2637 7.7389 0.0037 1.0106 0.0273 -2.4862 0.0613 7.9094 7.7795 7.7750 7.7480 7.7333 7.7365 7.7344 7.7009 7.7214 7.7391 7.6913 7.7249 7.7081 7.6922 7.6993 7.7342 1.4990 1.4990 0.8739 0.8775 0.9607 0.9661 0.9660 0.9778 0.9930 0.9723 0.9518 0.9673 0.9765 0.9777 0.9754 0.9566 -2.4502 -2.4557 -2.4372 -2.3857 -2.6819 -2.7510 -2.7317 -2.7336 -2.5559 -2.3501 -2.3212 -2.5617 -2.6415 -2.6294 -2.5436 -2.5086 0.2261 -3897376.3185 
-25.9718 6.5748 11.1442 0.1423 69.0696 0.0151 0.2637 7.7383 0.0025 1.0057 0.0170 -2.4594 0.0504 7.9094 7.7795 7.7738 7.7481 7.7333 7.7365 7.7344 7.7009 7.7213 7.7391 7.6913 7.7243 7.7081 7.6930 7.6994 7.7342 1.4990 1.4893 0.8718 0.8736 0.9607 0.9661 0.9660 0.9778 0.9930 0.9723 0.9541 0.9670 0.9765 0.9777 0.9754 0.9565 -2.4410 -2.4483 -2.4372 -2.3857 -2.6819 -2.7510 -2.7317 -2.7447 -2.5583 -2.3501 -2.3212 -2.5693 -2.6314 -2.6303 -2.5436 -2.5086 0.2261 -3897380.8934 
-25.9718 6.5748 11.1442 0.1423 69.0696 0.0151 0.2637 7.7386 0.0021 1.0156 0.0286 -2.4743 0.0873 7.9094 7.7795 7.7738 7.7477 7.7323 7.7365 7.7344 7.7012 7.7213 7.7386 7.6913 7.7243 7.7078 7.6930 7.6994 7.7342 1.4990 1.4893 0.8615 0.8736 0.9607 0.9661 0.9660 0.9778 0.9927 0.9723 0.9540 0.9682 0.9764 0.9777 0.9754 0.9565 -2.4410 -2.4483 -2.4372 -2.3857 -2.6819 -2.7510 -2.7357 -2.7397 -2.5587 -2.3501 -2.3212 -2.5693 -2.6351 -2.6303 -2.5436 -2.5086 0.2261 -3897380.0314 
-25.9718 6.0742 11.1375 0.1413 69.0696 0.0151 0.2637 7.7383 0.0016 1.0122 0.0406 -2.4519 0.0804 7.9103 7.7795 7.7739 7.7486 7.7321 7.7365 7.7344 7.7012 7.7213 7.7386 7.6913 7.7243 7.7078 7.6922 7.6995 7.7340 1.4990 1.4693 0.8615 0.8736 0.9610 0.9661 0.9660 0.9778 0.9927 0.9723 0.9540 0.9682 0.9764 0.9777 0.9754 0.9558 -2.4530 -2.4483 -2.4372 -2.3738 -2.6819 -2.7510 -2.7357 -2.7397 -2.5575 -2.3501 -2.3212 -2.5693 -2.6351 -2.6303 -2.5436 -2.4943 0.2261 -3897381.4927 
-25.9718 6.1247 11.1375 0.1413 69.0696 0.0145 0.2637 7.7384 0.0023 1.0127 0.0273 -2.4952 0.0673 7.9102 7.7795 7.7738 7.7486 7.7321 7.7365 7.7344 7.7015 7.7222 7.7386 7.6904 7.7243 7.7078 7.6922 7.6995 7.7340 1.4994 1.4585 0.8692 0.8736 0.9622 0.9661 0.9660 0.9777 0.9929 0.9723 0.9537 0.9682 0.9764 0.9779 0.9754 0.9569 -2.4530 -2.4483 -2.4372 -2.3813 -2.6805 -2.7510 -2.7357 -2.7397 -2.5532 -2.3501 -2.3212 -2.5758 -2.6351 -2.6303 -2.5436 -2.4943 0.2261 -3897375.7804 
-25.9718 6.1332 11.1375 0.1413 69.0696 0.0145 0.2637 7.7397 0.0028 1.0107 0.0250 -2.4592 0.0322 7.9102 7.7801 7.7738 7.7486 7.7321 7.7365 7.7349 7.7015 7.7222 7.7386 7.6911 7.7225 7.7078 7.6922 7.6995 7.7340 1.4994 1.4585 0.8719 0.8736 0.9622 0.9661 0.9669 0.9777 0.9929 0.9730 0.9537 0.9682 0.9761 0.9779 0.9754 0.9565 -2.4530 -2.4483 -2.4372 -2.3813 -2.6810 -2.7520 -2.7473 -2.7397 -2.5539 -2.3471 -2.3212 -2.5758 -2.6442 -2.6303 -2.5383 -2.5126 0.2295 -3897375.6799 
-25.8855 6.1332 11.1375 0.1413 69.0696 0.0145 0.2637 7.7381 0.0027 1.0187 0.0265 -2.4608 0.1102 7.9102 7.7801 7.7733 7.7486 7.7321 7.7365 7.7349 7.7022 7.7222 7.7380 7.6911 7.7225 7.7078 7.6922 7.6995 7.7341 1.4990 1.4806 0.8744 0.8741 0.9622 0.9661 0.9663 0.9764 0.9929 0.9731 0.9537 0.9682 0.9761 0.9771 0.9754 0.9565 -2.4530 -2.4483 -2.4372 -2.3813 -2.6801 -2.7585 -2.7473 -2.7317 -2.5539 -2.3471 -2.3212 -2.5758 -2.6409 -2.6303 -2.5477 -2.5126 0.2295 -3897384.4724 
-25.9719 6.1332 11.1375 0.1413 69.0696 0.0145 0.2637 7.7387 0.0026 1.0254 0.0166 -2.4439 0.0542 7.9102 7.7801 7.7733 7.7486 7.7321 7.7365 7.7349 7.7022 7.7222 7.7387 7.6907 7.7241 7.7068 7.6934 7.6995 7.7341 1.4990 1.4806 0.8744 0.8741 0.9626 0.9661 0.9663 0.9764 0.9929 0.9727 0.9537 0.9682 0.9761 0.9771 0.9754 0.9569 -2.4530 -2.4483 -2.4372 -2.3813 -2.6801 -2.7585 -2.7473 -2.7317 -2.5518 -2.3471 -2.3232 -2.5855 -2.6409 -2.6303 -2.5350 -2.5126 0.2295 -3897383.0427 
-25.9719 6.0555 11.1375 0.1413 69.0696 0.0145 0.2637 7.7376 0.0020 1.0215 0.0204 -2.4842 0.0513 7.9102 7.7801 7.7730 7.7486 7.7318 7.7365 7.7349 7.7029 7.7222 7.7387 7.6907 7.7241 7.7068 7.6934 7.6995 7.7341 1.4990 1.4806 0.8744 0.8741 0.9621 0.9661 0.9663 0.9764 0.9929 0.9727 0.9517 0.9700 0.9781 0.9771 0.9754 0.9569 -2.4530 -2.4505 -2.4359 -2.3813 -2.6801 -2.7585 -2.7473 -2.7443 -2.5601 -2.3471 -2.3197 -2.5875 -2.6409 -2.6402 -2.5356 -2.5036 0.2291 -3897383.1890 
-25.9719 6.0555 11.1375 0.1413 69.0696 0.0142 0.2640 7.7385 0.0018 1.0152 0.0207 -2.4627 0.0628 7.9104 7.7801 7.7730 7.7486 7.7311 7.7363 7.7349 7.7029 7.7222 7.7387 7.6907 7.7227 7.7068 7.6926 7.6996 7.7341 1.4976 1.4806 0.8744 0.8741 0.9621 0.9669 0.9665 0.9764 0.9934 0.9727 0.9517 0.9700 0.9781 0.9771 0.9748 0.9569 -2.4530 -2.4505 -2.4412 -2.3813 -2.6801 -2.7585 -2.7473 -2.7443 -2.5601 -2.3471 -2.3203 -2.5987 -2.6409 -2.6402 -2.5356 -2.5036 0.2291 -3897381.2008 
-25.9792 6.3192 11.1375 0.1429 68.9739 0.0136 0.2640 7.7388 0.0026 1.0149 0.0235 -2.4790 0.0559 7.9104 7.7801 7.7730 7.7486 7.7311 7.7365 7.7343 7.7029 7.7222 7.7387 7.6912 7.7227 7.7068 7.6926 7.6996 7.7341 1.4976 1.4975 0.8755 0.8741 0.9621 0.9667 0.9665 0.9764 0.9934 0.9727 0.9517 0.9700 0.9773 0.9782 0.9749 0.9569 -2.4530 -2.4526 -2.4412 -2.3904 -2.6801 -2.7585 -2.7165 -2.7474 -2.5601 -2.3471 -2.3203 -2.5993 -2.6492 -2.6402 -2.5419 -2.5036 0.2289 -3897381.5567 
-25.9792 6.3192 11.1375 0.1429 68.9739 0.0136 0.2640 7.7375 0.0026 1.0126 0.0277 -2.5035 0.1344 7.9104 7.7801 7.7738 7.7494 7.7311 7.7365 7.7343 7.7029 7.7222 7.7387 7.6912 7.7225 7.7068 7.6926 7.6996 7.7341 1.4997 1.4975 0.8709 0.8741 0.9621 0.9667 0.9665 0.9764 0.9921 0.9727 0.9517 0.9700 0.9773 0.9774 0.9749 0.9569 -2.4530 -2.4478 -2.4412 -2.3904 -2.6844 -2.7585 -2.7197 -2.7463 -2.5601 -2.3338 -2.3203 -2.5961 -2.6395 -2.6402 -2.5419 -2.5036 0.2289 -3897384.1677 
-25.9792 6.3192 11.1375 0.1430 69.0604 0.0136 0.2628 7.7392 0.0015 1.0203 0.0516 -2.4414 0.0324 7.9104 7.7801 7.7738 7.7481 7.7313 7.7370 7.7338 7.7023 7.7229 7.7387 7.6934 7.7225 7.7069 7.6930 7.7005 7.7341 1.4997 1.4975 0.8709 0.8748 0.9621 0.9667 0.9669 0.9764 0.9921 0.9727 0.9517 0.9700 0.9766 0.9774 0.9749 0.9569 -2.4512 -2.4478 -2.4412 -2.3904 -2.6844 -2.7585 -2.7221 -2.7463 -2.5567 -2.3544 -2.3203 -2.5756 -2.6395 -2.6402 -2.5419 -2.5036 0.2289 -3897381.0346 
-26.0703 6.4168 11.1375 0.1409 69.0604 0.0127 0.2628 7.7382 0.0015 1.0203 0.0224 -2.4771 0.0586 7.9104 7.7796 7.7746 7.7481 7.7313 7.7370 7.7338 7.7023 7.7232 7.7387 7.6919 7.7225 7.7069 7.6930 7.7005 7.7341 1.4997 1.4798 0.8709 0.8783 0.9625 0.9667 0.9669 0.9764 0.9912 0.9727 0.9517 0.9694 0.9767 0.9774 0.9749 0.9578 -2.4512 -2.4478 -2.4401 -2.3904 -2.6803 -2.7585 -2.7221 -2.7545 -2.5567 -2.3544 -2.3203 -2.5756 -2.6395 -2.6266 -2.5508 -2.5036 0.2289 -3897374.9610 
-26.0703 6.4168 11.1375 0.1409 69.0604 0.0133 0.2628 7.7387 0.0020 1.0165 0.0311 -2.5016 0.0553 7.9104 7.7793 7.7746 7.7466 7.7313 7.7372 7.7338 7.7023 7.7232 7.7387 7.6919 7.7225 7.7069 7.6930 7.7005 7.7341 1.4997 1.4798 0.8709 0.8816 0.9625 0.9669 0.9669 0.9764 0.9912 0.9727 0.9517 0.9710 0.9774 0.9774 0.9749 0.9554 -2.4512 -2.4478 -2.4372 -2.3904 -2.6803 -2.7585 -2.7221 -2.7545 -2.5590 -2.3544 -2.3203 -2.5756 -2.6395 -2.6309 -2.5513 -2.5036 0.2282 -3897381.0401 
-26.0703 6.4168 11.1375 0.1409 69.0604 0.0126 0.2628 7.7382 0.0038 1.0186 0.0404 -2.4728 0.1346 7.9104 7.7793 7.7746 7.7466 7.7319 7.7372 7.7338 7.7020 7.7232 7.7387 7.6919 7.7225 7.7069 7.6931 7.6994 7.7332 1.4997 1.4798 0.8709 0.8816 0.9625 0.9669 0.9669 0.9779 0.9912 0.9727 0.9517 0.9690 0.9774 0.9774 0.9749 0.9555 -2.4512 -2.4478 -2.4372 -2.3999 -2.6803 -2.7585 -2.7315 -2.7401 -2.5590 -2.3544 -2.3203 -2.5756 -2.6395 -2.6309 -2.5395 -2.5036 0.2282 -3897382.4791 
-26.0703 6.4168 11.1375 0.1409 69.0604 0.0126 0.2628 7.7386 0.0021 1.0166 0.0396 -2.4638 0.0796 7.9104 7.7793 7.7746 7.7466 7.7319 7.7355 7.7338 7.7022 7.7231 7.7387 7.6919 7.7226 7.7069 7.6921 7.6993 7.7333 1.4980 1.4798 0.8709 0.8805 0.9625 0.9685 0.9669 0.9779 0.9912 0.9727 0.9529 0.9685 0.9774 0.9774 0.9749 0.9569 -2.4512 -2.4478 -2.4398 -2.3856 -2.6804 -2.7585 -2.7315 -2.7401 -2.5487 -2.3544 -2.3203 -2.5756 -2.6395 -2.6309 -2.5395 -2.5036 0.2282 -3897376.5797 
-26.0703 6.4168 11.1301 0.1409 69.0604 0.0126 0.2623 7.7382 0.0023 1.0078 0.0376 -2.5008 0.0918 7.9096 7.7793 7.7746 7.7464 7.7319 7.7355 7.7338 7.7014 7.7229 7.7387 7.6919 7.7228 7.7069 7.6923 7.7003 7.7333 1.4980 1.4814 0.8709 0.8805 0.9625 0.9676 0.9673 0.9778 0.9912 0.9727 0.9529 0.9685 0.9774 0.9775 0.9749 0.9569 -2.4561 -2.4478 -2.4398 -2.3856 -2.6761 -2.7585 -2.7315 -2.7475 -2.5487 -2.3386 -2.3203 -2.5756 -2.6395 -2.6309 -2.5407 -2.5002 0.2282 -3897374.5892 
-26.0966 6.4168 11.1301 0.1409 69.0604 0.0134 0.2623 7.7382 0.0026 1.0179 0.0338 -2.4929 0.0588 7.9096 7.7806 7.7742 7.7463 7.7309 7.7355 7.7326 7.7009 7.7229 7.7387 7.6919 7.7228 7.7065 7.6923 7.7006 7.7333 1.4983 1.4814 0.8709 0.8774 0.9624 0.9666 0.9673 0.9778 0.9912 0.9727 0.9510 0.9706 0.9774 0.9775 0.9743 0.9595 -2.4473 -2.4478 -2.4398 -2.3856 -2.6761 -2.7585 -2.7276 -2.7475 -2.5487 -2.3386 -2.3203 -2.5840 -2.6478 -2.6309 -2.5407 -2.5002 0.2267 -3897377.0886 
-26.0966 6.4168 11.1301 0.1409 69.0604 0.0141 0.2623 7.7385 0.0024 1.0096 0.0240 -2.4729 0.0537 7.9096 7.7806 7.7741 7.7474 7.7302 7.7355 7.7326 7.7009 7.7227 7.7387 7.6919 7.7231 7.7069 7.6931 7.7006 7.7317 1.4983 1.4814 0.8734 0.8774 0.9624 0.9671 0.9675 0.9775 0.9912 0.9727 0.9510 0.9706 0.9774 0.9775 0.9743 0.9595 -2.4521 -2.4478 -2.4473 -2.3856 -2.6761 -2.7585 -2.7276 -2.7475 -2.5487 -2.3386 -2.3240 -2.5840 -2.6478 -2.6309 -2.5347 -2.5002 0.2267 -3897381.3377 
-26.0036 6.4168 11.1301 0.1409 69.0415 0.0141 0.2624 7.7383 0.0024 1.0164 0.0317 -2.4786 0.0543 7.9103 7.7807 7.7744 7.7474 7.7302 7.7355 7.7326 7.7012 7.7227 7.7387 7.6924 7.7226 7.7069 7.6931 7.7002 7.7317 1.4982 1.4814 0.8734 0.8774 0.9624 0.9671 0.9675 0.9775 0.9921 0.9727 0.9510 0.9706 0.9774 0.9775 0.9743 0.9595 -2.4555 -2.4491 -2.4473 -2.3736 -2.6761 -2.7588 -2.7276 -2.7475 -2.5560 -2.3386 -2.3240 -2.5840 -2.6478 -2.6309 -2.5347 -2.4979 0.2267 -3897380.1411 
-26.0036 6.3986 11.1301 0.1409 69.0415 0.0141 0.2624 7.7381 0.0019 1.0213 0.0310 -2.5015 0.0600 7.9102 7.7807 7.7744 7.7474 7.7305 7.7355 7.7339 7.7021 7.7227 7.7387 7.6924 7.7226 7.7069 7.6931 7.7002 7.7317 1.4994 1.4814 0.8734 0.8774 0.9617 0.9671 0.9662 0.9763 0.9921 0.9727 0.9510 0.9706 0.9781 0.9775 0.9743 0.9595 -2.4555 -2.4508 -2.4473 -2.3736 -2.6761 -2.7588 -2.7331 -2.7475 -2.5582 -2.3386 -2.3176 -2.5840 -2.6478 -2.6340 -2.5347 -2.4979 0.2267 -3897377.8393 
-26.0788 6.3986 11.1301 0.1409 69.0415 0.0141 0.2624 7.7386 0.0020 1.0165 0.0169 -2.4876 0.0477 7.9093 7.7811 7.7744 7.7474 7.7316 7.7355 7.7339 7.7021 7.7217 7.7387 7.6924 7.7226 7.7059 7.6923 7.7002 7.7317 1.4994 1.4838 0.8828 0.8759 0.9601 0.9668 0.9662 0.9763 0.9921 0.9727 0.9510 0.9713 0.9780 0.9775 0.9741 0.9576 -2.4555 -2.4508 -2.4473 -2.3736 -2.6761 -2.7588 -2.7331 -2.7369 -2.5585 -2.3386 -2.3176 -2.5840 -2.6478 -2.6340 -2.5347 -2.4979 0.2268 -3897377.5810 
-26.0788 6.3986 11.1588 0.1409 69.0415 0.0141 0.2624 7.7381 0.0039 1.0190 0.0242 -2.4579 0.0430 7.9108 7.7811 7.7744 7.7474 7.7316 7.7355 7.7340 7.7021 7.7224 7.7387 7.6924 7.7210 7.7059 7.6923 7.7007 7.7317 1.4989 1.4805 0.8796 0.8759 0.9609 0.9668 0.9662 0.9765 0.9923 0.9718 0.9510 0.9708 0.9780 0.9775 0.9741 0.9576 -2.4411 -2.4508 -2.4473 -2.3736 -2.6761 -2.7588 -2.7331 -2.7386 -2.5541 -2.3386 -2.3176 -2.5840 -2.6478 -2.6340 -2.5341 -2.5053 0.2268 -3897381.4944 
-26.1108 6.4177 11.1463 0.1429 69.0415 0.0129 0.2624 7.7385 0.0023 1.0142 0.0299 -2.4870 0.0645 7.9108 7.7811 7.7744 7.7474 7.7316 7.7355 7.7340 7.7020 7.7220 7.7387 7.6919 7.7210 7.7059 7.6932 7.7007 7.7317 1.4989 1.4805 0.8796 0.8759 0.9620 0.9668 0.9664 0.9765 0.9925 0.9714 0.9526 0.9729 0.9782 0.9775 0.9741 0.9593 -2.4411 -2.4508 -2.4473 -2.3736 -2.6895 -2.7588 -2.7331 -2.7386 -2.5536 -2.3358 -2.3208 -2.5840 -2.6549 -2.6340 -2.5316 -2.5084 0.2268 -3897379.5657 
-26.1108 6.4177 11.1463 0.1429 69.1243 0.0129 0.2626 7.7386 0.0025 1.0199 0.0251 -2.4795 0.0445 7.9101 7.7805 7.7744 7.7474 7.7316 7.7369 7.7341 7.7023 7.7220 7.7404 7.6919 7.7210 7.7059 7.6920 7.7014 7.7322 1.4973 1.4954 0.8796 0.8759 0.9620 0.9668 0.9665 0.9765 0.9926 0.9714 0.9526 0.9729 0.9782 0.9775 0.9741 0.9593 -2.4411 -2.4508 -2.4473 -2.3736 -2.6867 -2.7588 -2.7331 -2.7386 -2.5546 -2.3514 -2.3136 -2.5840 -2.6549 -2.6328 -2.5360 -2.5084 0.2268 -3897379.5215 
-26.1108 6.4177 11.1463 0.1412 69.0519 0.0129 0.2626 7.7373 0.0016 1.0169 0.0359 -2.4831 0.0437 7.9102 7.7800 7.7743 7.7474 7.7316 7.7369 7.7341 7.7028 7.7220 7.7404 7.6919 7.7210 7.7061 7.6920 7.7002 7.7322 1.4973 1.4954 0.8796 0.8759 0.9622 0.9668 0.9665 0.9765 0.9926 0.9720 0.9526 0.9715 0.9782 0.9775 0.9747 0.9593 -2.4576 -2.4508 -2.4300 -2.3736 -2.6867 -2.7588 -2.7331 -2.7457 -2.5546 -2.3367 -2.3202 -2.5840 -2.6549 -2.6336 -2.5340 -2.5084 0.2268 -3897376.5912 
-26.1485 6.4177 11.1509 0.1412 69.0519 0.0129 0.2629 7.7382 0.0018 1.0196 0.0284 -2.4820 0.0553 7.9100 7.7800 7.7745 7.7474 7.7316 7.7369 7.7341 7.7028 7.7220 7.7399 7.6937 7.7208 7.7061 7.6922 7.7004 7.7322 1.4973 1.4928 0.8707 0.8759 0.9622 0.9665 0.9665 0.9765 0.9926 0.9706 0.9526 0.9715 0.9790 0.9775 0.9747 0.9593 -2.4567 -2.4504 -2.4300 -2.3736 -2.6867 -2.7594 -2.7344 -2.7457 -2.5545 -2.3395 -2.3190 -2.5840 -2.6401 -2.6336 -2.5527 -2.5084 0.2261 -3897377.0041 
-26.1368 6.4177 11.1991 0.1412 69.0519 0.0126 0.2629 7.7381 0.0019 1.0125 0.0193 -2.4715 0.0680 7.9100 7.7797 7.7745 7.7474 7.7316 7.7369 7.7349 7.7029 7.7220 7.7399 7.6937 7.7217 7.7061 7.6922 7.6996 7.7322 1.4973 1.4928 0.8665 0.8759 0.9622 0.9665 0.9649 0.9765 0.9926 0.9706 0.9528 0.9715 0.9792 0.9775 0.9746 0.9585 -2.4475 -2.4470 -2.4300 -2.3736 -2.6867 -2.7594 -2.7333 -2.7457 -2.5545 -2.3467 -2.3190 -2.5979 -2.6401 -2.6336 -2.5324 -2.5084 0.2261 -3897378.3095 
-26.1368 6.4177 11.1991 0.1412 69.0519 0.0126 0.2616 7.7389 0.0028 1.0106 0.0239 -2.4702 0.0552 7.9100 7.7797 7.7745 7.7474 7.7316 7.7367 7.7348 7.7029 7.7220 7.7399 7.6937 7.7217 7.7061 7.6922 7.6996 7.7322 1.4973 1.4928 0.8665 0.8750 0.9624 0.9665 0.9658 0.9766 0.9926 0.9701 0.9528 0.9715 0.9782 0.9775 0.9747 0.9591 -2.4475 -2.4470 -2.4384 -2.3760 -2.6867 -2.7594 -2.7330 -2.7457 -2.5573 -2.3467 -2.3141 -2.5979 -2.6388 -2.6336 -2.5401 -2.5084 0.2261 -3897375.5030 
-26.1368 6.4177 11.2026 0.1420 69.0519 0.0126 0.2630 7.7378 0.0026 1.0194 0.0318 -2.4516 0.0531 7.9100 7.7797 7.7745 7.7491 7.7316 7.7367 7.7348 7.7017 7.7218 7.7405 7.6914 7.7217 7.7062 7.6923 7.6996 7.7311 1.4956 1.4769 0.8665 0.8750 0.9624 0.9665 0.9658 0.9769 0.9926 0.9701 0.9528 0.9715 0.9782 0.9775 0.9747 0.9596 -2.4475 -2.4470 -2.4384 -2.3760 -2.6867 -2.7594 -2.7330 -2.7372 -2.5573 -2.3467 -2.3141 -2.5979 -2.6438 -2.6336 -2.5401 -2.5038 0.2261 -3897373.6915 
-26.2028 6.4177 11.1580 0.1428 69.0519 0.0126 0.2631 7.7385 0.0021 1.0016 0.0193 -2.4555 0.0638 7.9100 7.7797 7.7745 7.7491 7.7316 7.7367 7.7346 7.7014 7.7218 7.7405 7.6914 7.7217 7.7061 7.6932 7.6994 7.7311 1.4956 1.4769 0.8665 0.8750 0.9624 0.9665 0.9658 0.9783 0.9926 0.9701 0.9528 0.9715 0.9782 0.9779 0.9747 0.9596 -2.4475 -2.4470 -2.4384 -2.3760 -2.6867 -2.7594 -2.7330 -2.7372 -2.5573 -2.3467 -2.3141 -2.5979 -2.6438 -2.6336 -2.5401 -2.5038 0.2261 -3897375.0789 
-26.2003 6.9402 11.1580 0.1437 69.0685 0.0126 0.2631 7.7386 0.0042 1.0180 0.0400 -2.4886 0.0910 7.9100 7.7797 7.7745 7.7491 7.7316 7.7367 7.7346 7.7013 7.7218 7.7405 7.6921 7.7227 7.7067 7.6932 7.6995 7.7311 1.4952 1.4795 0.8770 0.8750 0.9624 0.9680 0.9658 0.9783 0.9926 0.9701 0.9528 0.9715 0.9782 0.9779 0.9742 0.9577 -2.4581 -2.4397 -2.4470 -2.3760 -2.6806 -2.7594 -2.7309 -2.7372 -2.5543 -2.3458 -2.3141 -2.5979 -2.6438 -2.6417 -2.5366 -2.5038 0.2261 -3897380.5012 
-26.1890 6.4938 11.1580 0.1437 69.0685 0.0133 0.2631 7.7371 0.0017 1.0199 0.0306 -2.4706 0.0398 7.9100 7.7797 7.7745 7.7481 7.7316 7.7367 7.7344 7.7009 7.7218 7.7405 7.6915 7.7227 7.7057 7.6932 7.6994 7.7311 1.4969 1.4795 0.8770 0.8750 0.9625 0.9672 0.9658 0.9784 0.9938 0.9701 0.9528 0.9715 0.9782 0.9779 0.9763 0.9611 -2.4581 -2.4541 -2.4503 -2.3760 -2.6806 -2.7594 -2.7367 -2.7370 -2.5543 -2.3458 -2.3141 -2.5979 -2.6438 -2.6417 -2.5420 -2.5124 0.2261 -3897386.9323 
-26.2013 6.4938 11.1580 0.1437 69.0685 0.0124 0.2634 7.7384 0.0042 1.0088 0.0328 -2.4813 0.0963 7.9100 7.7797 7.7738 7.7481 7.7316 7.7367 7.7344 7.7009 7.7218 7.7405 7.6927 7.7220 7.7057 7.6929 7.6986 7.7298 1.4969 1.4795 0.8770 0.8750 0.9625 0.9672 0.9663 0.9784 0.9938 0.9701 0.9527 0.9719 0.9782 0.9779 0.9763 0.9611 -2.4378 -2.4541 -2.4503 -2.3760 -2.6869 -2.7564 -2.7357 -2.7494 -2.5527 -2.3458 -2.3032 -2.5867 -2.6438 -2.6417 -2.5420 -2.5124 0.2261 -3897386.6974 
-26.2013 6.4938 11.1580 0.1437 69.0685 0.0124 0.2634 7.7380 0.0037 1.0200 0.0171 -2.4815 0.0541 7.9100 7.7797 7.7738 7.7481 7.7316 7.7366 7.7344 7.7009 7.7201 7.7415 7.6927 7.7220 7.7057 7.6928 7.6981 7.7298 1.4969 1.4965 0.8770 0.8750 0.9627 0.9672 0.9663 0.9784 0.9938 0.9701 0.9491 0.9719 0.9782 0.9771 0.9763 0.9610 -2.4399 -2.4541 -2.4496 -2.3760 -2.6862 -2.7564 -2.7343 -2.7494 -2.5527 -2.3458 -2.3141 -2.6011 -2.6438 -2.6278 -2.5415 -2.5124 0.2269 -3897386.8448 
-26.0209 6.4938 11.1580 0.1416 69.0685 0.0126 0.2634 7.7368 0.0023 1.0264 0.0240 -2.4735 0.0555 7.9100 7.7797 7.7738 7.7481 7.7316 7.7366 7.7338 7.7009 7.7201 7.7415 7.6945 7.7220 7.7057 7.6922 7.6984 7.7298 1.4967 1.4965 0.8770 0.8750 0.9627 0.9672 0.9668 0.9784 0.9938 0.9701 0.9491 0.9719 0.9782 0.9779 0.9763 0.9610 -2.4399 -2.4539 -2.4502 -2.3760 -2.6862 -2.7564 -2.7343 -2.7494 -2.5527 -2.3458 -2.3039 -2.5839 -2.6438 -2.6281 -2.5434 -2.5124 0.2269 -3897381.6162 
