Gene_ID,Gene_name,Fourier_score,P_value,FDR
YOL097W-A,YOL097W-A,4.26894844195436,0.28392,0.543904318026045
YBL011W,SCT1,4.25279245207124,0.28455,0.544657362487188
YER156C,YER156C,4.27087251513051,0.28458,0.544657362487188
YNL229C,URE2,4.33608139452852,0.28478,0.544657362487188
YML115C,VAN1,4.29562041272105,0.28487,0.544657362487188
YEL047C,YEL047C,4.31085643624945,0.2849,0.544657362487188
YER089C,PTC2,4.26413687510822,0.28514,0.544657362487188
YNL187W,SWT21,4.30877108447823,0.28514,0.544657362487188
YKR043C,YKR043C,4.25432787950919,0.28516,0.544657362487188
YER046W,SPO73,4.26601566067129,0.28519,0.544657362487188
YOR080W,DIA2,4.26683191774504,0.28539,0.544853176229508
YCL027W,FUS1,4.30865986711505,0.28592,0.544996460176991
YBR097W,VPS15,4.42598690096005,0.28614,0.544996460176991
YEL067C,YEL067C,4.29011298263363,0.28616,0.544996460176991
YPR113W,PIS1,4.27804683432408,0.28617,0.544996460176991
YNL092W,YNL092W,4.27830547535136,0.28624,0.544996460176991
YBR283C,SSH1,4.33843543572697,0.28629,0.544996460176991
YOR313C,SPS4,4.28156632569861,0.28639,0.544996460176991
YDR167W,TAF10,4.28922347780822,0.28642,0.544996460176991
YKL018W,SWD2,4.27159568011387,0.28642,0.544996460176991
YJL193W,YJL193W,4.29548232037202,0.28644,0.544996460176991
YPL110C,GDE1,4.29823125902018,0.28715,0.545942094525672
YDL115C,IWR1,4.25639470486401,0.28717,0.545942094525672
YBR087W,RFC5,4.29490085267729,0.28723,0.545942094525672
YIR027C,DAL1,4.24504805480532,0.28763,0.546434363327674
YJL034W,KAR2,4.26333768378559,0.28773,0.546434363327674
YML051W,GAL80,4.23162061259007,0.28785,0.546434363327674
YDR293C,SSD1,4.27742364518535,0.28788,0.546434363327674
YEL013W,VAC8,4.29217058767286,0.28832,0.546744052863436
YDR358W,GGA1,4.27853628457498,0.28835,0.546744052863436
YPL066W,YPL066W,4.31165768591753,0.28838,0.546744052863436
YNL224C,SQS1,4.29005928999835,0.28852,0.546744052863436
YGL215W,CLG1,4.26249790531025,0.2886,0.546744052863436
YGL051W,MST27,4.26061091610502,0.28863,0.546744052863436
YER023W,PRO3,4.24522659412463,0.28879,0.546771283440569
YPL169C,MEX67,4.24363926563133,0.28884,0.546771283440569
YCL025C,AGP1,4.23877983503631,0.28966,0.548137914691943
YLR440C,SEC39,4.27709554757847,0.28979,0.548145263870095
YPL096W,PNG1,4.30828883539673,0.28986,0.548145263870095
YOR048C,RAT1,4.22680130059046,0.29006,0.548292128378378
YOR269W,PAC1,4.26416685255544,0.29019,0.548292128378378
YPR069C,SPE3,4.24471773727154,0.29027,0.548292128378378
YPL052W,OAZ1,4.21963430911207,0.29033,0.548292128378378
YLR084C,RAX2,4.24179327053521,0.29044,0.548314623438028
YBR063C,YBR063C,4.26181820172731,0.29058,0.548393720459149
YDR439W,LRS4,4.31048995241719,0.29082,0.548627192982456
YBR125C,PTC4,4.23727091378778,0.2909,0.548627192982456
YLR100W,ERG27,4.25082155824587,0.29111,0.548747269049224
YJR122W,IBA57,4.23277142958982,0.29116,0.548747269049224
YGL115W,SNF4,4.21505467878866,0.29137,0.548904851752022
YHR199C,AIM46,4.25574285891927,0.29144,0.548904851752022
YOL058W,ARG1,4.26120466483347,0.29156,0.548945907713035
YPR112C,MRD1,4.22413889721494,0.29203,0.54955476270616
YCR010C,ADY2,4.21602224072653,0.29208,0.54955476270616
YJL147C,YJL147C,4.22689968020742,0.29237,0.549805549949546
YPR166C,MRP2,4.21217296383846,0.29241,0.549805549949546
YBR205W,KTR3,4.22859119164772,0.29277,0.550097892271663
YEL058W,PCM1,4.25678695913137,0.29277,0.550097892271663
YNR034W,SOL1,4.22238036393206,0.29296,0.550097892271663
YLR165C,PUS5,4.30338672033629,0.29328,0.550097892271663
YMR192W,GYL1,4.2092558487491,0.29353,0.550097892271663
YKL149C,DBR1,4.35110449217404,0.29355,0.550097892271663
YKL007W,CAP1,4.26280985444396,0.29356,0.550097892271663
YEL031W,SPF1,4.27423572813104,0.29359,0.550097892271663
YDR082W,STN1,4.24199387848334,0.2938,0.550097892271663
YDR156W,RPA14,4.21191348362646,0.29387,0.550097892271663
YEL053C,MAK10,4.24033019088739,0.29392,0.550097892271663
YGL206C,CHC1,4.22776942727435,0.29393,0.550097892271663
YBL036C,YBL036C,4.25706672859932,0.29395,0.550097892271663
YPL036W,PMA2,4.33845730224529,0.29398,0.550097892271663
YML110C,COQ5,4.29804584777888,0.29412,0.550097892271663
YIL013C,PDR11,4.25269127749432,0.29414,0.550097892271663
YGR175C,ERG1,4.2081751742641,0.29429,0.550194347826087
YPR094W,RDS3,4.21305734607198,0.29506,0.551449481778669
YGR046W,TAM41,4.19372177930823,0.29527,0.551657520053476
YDR040C,ENA1,4.21403892482786,0.29544,0.551790711660541
YKL020C,SPT23,4.19107779948224,0.29577,0.552173373373373
YPL034W,YPL034W,4.22046178028003,0.29593,0.552173373373373
YGL009C,LEU1,4.24872093094615,0.29602,0.552173373373373
YNL243W,SLA2,4.22264396879855,0.29604,0.552173373373373
YML069W,POB3,4.22402952215477,0.29623,0.552271123707903
YDL130W,RPP1B,4.24696122701866,0.29629,0.552271123707903
YER049W,TPA1,4.20689450753946,0.29652,0.5525156
YDR110W,FOB1,4.20383084037131,0.29695,0.553004063957362
YDL027C,YDL027C,4.26506655390475,0.29698,0.553004063957362
YMR287C,DSS1,4.20067199845795,0.29719,0.553026664447403
YOR016C,ERP4,4.24309835969444,0.29719,0.553026664447403
YGL113W,SLD3,4.18407071944711,0.2974,0.553216600133067
YGR093W,YGR093W,4.22972225025054,0.29749,0.553216600133067
YGR085C,RPL11B,4.20599912201986,0.29784,0.553683272364483
YGR015C,YGR015C,4.29854898649483,0.29818,0.554076935859089
YKL009W,MRT4,4.25651754744147,0.29825,0.554076935859089
YLR082C,SRL2,4.19018116785541,0.29835,0.554078571428571
YIL151C,YIL151C,4.21587036270277,0.29872,0.554508698539177
YIL064W,SEE1,4.19843040014055,0.29878,0.554508698539177
YHR013C,ARD1,4.19725838216226,0.29931,0.555123722627737
YJR137C,MET5,4.23021192341391,0.29931,0.555123722627737
YOR261C,RPN8,4.26371519432766,0.29949,0.555200431034483
YER028C,MIG3,4.27641360195309,0.29955,0.555200431034483
YDL025C,RTK1,4.20257663168673,0.29966,0.555220218760358
YCR026C,NPP1,4.2117723519,0.29979,0.55527703777336
YNL221C,POP1,4.19777592499176,0.30002,0.555372052980132
YGR041W,BUD9,4.23984825385725,0.30004,0.555372052980132
YLR293C,GSP1,4.15290451701318,0.3005,0.555984877564527
YLR104W,LCL2,4.18993131930581,0.30057,0.555984877564527
YNL146C-A,YNL146C-A,4.22588716173056,0.30093,0.556466655640093
YOR008C,SLG1,4.19564332849182,0.30129,0.556783212161269
YAL009W,SPO7,4.23349876358743,0.30131,0.556783212161269
YBR228W,SLX1,4.17808718899799,0.3014,0.556783212161269
YEL006W,YEA6,4.20655162715019,0.30151,0.556802411628675
YOL086C,ADH1,4.18704373466491,0.30188,0.55702597359736
YFL017W-A,SMX2,4.19515607886078,0.30192,0.55702597359736
YBR121C,GRS1,4.2297894371943,0.30193,0.55702597359736
YNL302C,RPS19B,4.17596751601248,0.3021,0.557101648532806
YPR100W,MRPL51,4.19356444567546,0.30219,0.557101648532806
YOL018C,TLG2,4.18240747598067,0.30227,0.557101648532806
YBR247C,ENP1,4.18711910926738,0.30244,0.557231245880026
YOR038C,HIR2,4.17709864273378,0.30299,0.558024143610013
YNL113W,RPC19,4.20119250191767,0.30307,0.558024143610013
YDL155W,CLB3,4.20590903147735,0.30335,0.558355778729009
YER069W,"ARG5,6",4.1572070837943,0.30365,0.558723996050033
YKR037C,SPC34,4.21044400595473,0.30391,0.559018394208621
YER151C,UBP3,4.15757496143581,0.30447,0.559715021318465
YKR066C,CCP1,4.19159392980889,0.30468,0.559715021318465
YDL208W,NHP2,4.17854593169037,0.30473,0.559715021318465
YPR097W,YPR097W,4.16644016891908,0.30488,0.559715021318465
YNL107W,YAF9,4.18694958725361,0.30497,0.559715021318465
YGL083W,SCY1,4.15179802792462,0.30499,0.559715021318465
YHR068W,DYS1,4.17284300391264,0.3051,0.559715021318465
YKL178C,STE3,4.18537409387202,0.30512,0.559715021318465
YCL010C,SGF29,4.19595786806752,0.30525,0.559715021318465
YOR202W,HIS3,4.20020661968075,0.30529,0.559715021318465
YKL120W,OAC1,4.15038364667723,0.30549,0.559730957829356
YIL075C,RPN2,4.22977510463184,0.30558,0.559730957829356
YHR020W,YHR020W,4.17239762480658,0.30568,0.559730957829356
YJR062C,NTA1,4.14999700990726,0.30586,0.559730957829356
YML060W,OGG1,4.20091974836688,0.30587,0.559730957829356
YGL203C,KEX1,4.1975592390727,0.30607,0.559730957829356
YLL008W,DRS1,4.15511526846477,0.30607,0.559730957829356
YIL042C,PKP1,4.14266377205282,0.30615,0.559730957829356
YBL054W,TOD6,4.12909980502869,0.30621,0.559730957829356
YGL146C,RRT6,4.13998602955029,0.3063,0.559730957829356
YIR035C,YIR035C,4.16153073855565,0.30659,0.559821521881123
YJL042W,MHP1,4.16147169195379,0.30659,0.559821521881123
YKL183C-A,YKL183C-A,4.17086632707284,0.30665,0.559821521881123
YOL055C,THI20,4.14856034439093,0.30712,0.560348305084746
YOR356W,YOR356W,4.1761661525671,0.30725,0.560348305084746
YHL032C,GUT1,4.16197158791975,0.30733,0.560348305084746
YML118W,NGL3,4.11917794442829,0.30739,0.560348305084746
YKR027W,BCH2,4.13488900569598,0.30748,0.560348305084746
YLR325C,RPL38,4.2062282289812,0.30754,0.560348305084746
YIL107C,PFK26,4.12709407550469,0.30774,0.560530009775171
YNL130C,CPT1,4.12718455344276,0.30849,0.56156572265625
YKL104C,GFA1,4.18815275114411,0.30858,0.56156572265625
YIL047C,SYG1,4.16607357154813,0.30861,0.56156572265625
YNL305C,YNL305C,4.23066223339849,0.30881,0.561746794663196
YBR280C,SAF1,4.20110246039993,0.30931,0.562304254628126
YBR274W,CHK1,4.20725812925645,0.30948,0.562304254628126
YGR248W,SOL4,4.19253728266168,0.30948,0.562304254628126
YHR015W,MIP6,4.16636925357954,0.30969,0.562304254628126
YLR004C,THI73,4.16574267015326,0.3097,0.562304254628126
YEL026W,SNU13,4.13101161532495,0.30972,0.562304254628126
YGL192W,IME4,4.14456854371299,0.30993,0.562502824675325
YER157W,COG3,4.12450348540804,0.31018,0.562773839662447
YNL269W,BSC4,4.15586718692445,0.31034,0.562881440622972
YLR245C,CDD1,4.15111972671841,0.31058,0.562950145867099
YHR146W,CRP1,4.15549748424082,0.31059,0.562950145867099
YGL127C,SOH1,4.15405956640309,0.31068,0.562950145867099
YGL007C-A,YGL007C-A,4.17802582157158,0.31106,0.563456059624109
YJR057W,CDC8,4.10933097721333,0.31141,0.563866375404531
YGR198W,YPP1,4.14411836600782,0.31157,0.563866375404531
YBL107C,YBL107C,4.11847687852452,0.31159,0.563866375404531
YNL076W,MKS1,4.20219694782003,0.31169,0.563866375404531
YIL092W,YIL092W,4.15076011773153,0.31223,0.564477910737387
YPL113C,YPL113C,4.14699136606772,0.31223,0.564477910737387
YJL171C,YJL171C,4.17755462173877,0.31265,0.564777777777778
YJL033W,HCA4,4.15726769673451,0.31266,0.564777777777778
YER040W,GLN3,4.15135163322173,0.3128,0.564777777777778
YHR111W,UBA4,4.11054538459277,0.3128,0.564777777777778
YGR033C,TIM21,4.10229304483837,0.31324,0.565096869958051
YPR109W,YPR109W,4.10543770600554,0.31325,0.565096869958051
YPR037C,ERV2,4.1189502074766,0.31328,0.565096869958051
YOL029C,YOL029C,4.15738719665981,0.3138,0.565852258064516
YBR257W,POP4,4.09193947187289,0.31398,0.565915463917526
YPL264C,YPL264C,4.1847458091322,0.31411,0.565915463917526
YLR179C,YLR179C,4.12031590179084,0.31416,0.565915463917526
YGL070C,RPB9,4.09444317769976,0.31424,0.565915463917526
YLR020C,YEH2,4.11264094140405,0.31435,0.565931239935588
YJR034W,PET191,4.10777663686693,0.31462,0.566178661087866
YDL091C,UBX3,4.28128382127476,0.31469,0.566178661087866
YBR135W,CKS1,4.12065169872037,0.31486,0.566302252252252
YML010W,SPT5,4.10742568511548,0.31516,0.566598232647815
YER071C,YER071C,4.12971570340065,0.31536,0.566598232647815
YKL021C,MAK11,4.11943588602957,0.31542,0.566598232647815
YJR113C,RSM7,4.09938472769952,0.31543,0.566598232647815
YDL188C,PPH22,4.14329344098074,0.3156,0.566721490523611
YNL245C,CWC25,4.12446461768184,0.31578,0.566788314606742
YFL011W,HXT10,4.13117539885505,0.31584,0.566788314606742
YJL112W,MDV1,4.12926599240225,0.31601,0.5668066623959
YMR022W,UBC7,4.14009700371225,0.31634,0.5668066623959
YGR036C,CAX4,4.18155465190877,0.31635,0.5668066623959
YMR132C,JLP2,4.18611994324192,0.3164,0.5668066623959
YKR008W,RSC4,4.16061919803733,0.31644,0.5668066623959
YFR015C,GSY1,4.15989178283369,0.31652,0.5668066623959
YFL033C,RIM15,4.11093435583666,0.31656,0.5668066623959
YLR388W,RPS29A,4.15114953676876,0.31685,0.567123751600512
YKL058W,TOA2,4.11438016603737,0.31694,0.567123751600512
YPL117C,IDI1,4.07839601422668,0.31718,0.567371584
YHR036W,BRL1,4.11026998637861,0.31782,0.568334548944338
YIR011C,STS1,4.10402717300099,0.31808,0.568543030690537
YDR124W,YDR124W,4.09638776185913,0.31814,0.568543030690537
YER137C,YER137C,4.13006055073568,0.31844,0.568876261980831
YJL083W,TAX4,4.09451364164301,0.31853,0.568876261980831
YGR286C,BIO2,4.10992743745155,0.31898,0.569081202290076
YLR350W,ORM2,4.15172721113797,0.319,0.569081202290076
YDL107W,MSS2,4.09884142019763,0.31907,0.569081202290076
YJL129C,TRK1,4.11849242527492,0.31931,0.569081202290076
YKR084C,HBS1,4.09236775029111,0.31949,0.569081202290076
YPL015C,HST2,4.09270017009043,0.31962,0.569081202290076
YKL045W,PRI2,4.08845504096194,0.31967,0.569081202290076
YLR050C,YLR050C,4.20943347185321,0.31973,0.569081202290076
YKR076W,ECM4,4.12451797455948,0.31981,0.569081202290076
YBR089C-A,NHP6B,4.11077855738964,0.31984,0.569081202290076
YDL131W,LYS21,4.08981437614074,0.31986,0.569081202290076
YGR009C,SEC9,4.05782076717084,0.31998,0.569081202290076
YHR176W,FMO1,4.07464050069367,0.32007,0.569081202290076
YPR065W,ROX1,4.09728403728517,0.32007,0.569081202290076
YHR202W,YHR202W,4.12789001549245,0.32021,0.569092561983471
YIL152W,YIL152W,4.06705437646953,0.32028,0.569092561983471
YJR124C,YJR124C,4.09777339583324,0.32075,0.5697465840483
YOR031W,CRS5,4.12622538976131,0.32109,0.570041536995872
YDR179W-A,YDR179W-A,4.19069663175117,0.32112,0.570041536995872
YOL059W,GPD2,4.06876918530197,0.32221,0.57135721535046
YGL013C,PDR1,4.07587830846075,0.32225,0.57135721535046
YER152C,YER152C,4.1074331401127,0.32227,0.57135721535046
YPL236C,YPL236C,4.07820260840176,0.32227,0.57135721535046
YJR103W,URA8,4.13362252928939,0.32259,0.571571745327843
YPL163C,SVS1,4.13266107193507,0.32261,0.571571745327843
YNL206C,RTT106,4.04079348764703,0.32274,0.571571745327843
YGL236C,MTO1,4.15345144068687,0.3228,0.571571745327843
YJR040W,GEF1,4.05028499036045,0.32315,0.572010291323622
YPR070W,MED1,4.12738886963792,0.32329,0.572019746835443
YML020W,YML020W,4.1022487073814,0.32336,0.572019746835443
YPL230W,USV1,4.1040549394644,0.32359,0.572082226438963
YLR065C,YLR065C,4.04710467875321,0.3236,0.572082226438963
YJL065C,DLS1,4.07037279720653,0.32384,0.572250632111252
YOR060C,YOR060C,4.1194303077625,0.3239,0.572250632111252
YOR179C,SYC1,4.04287301653184,0.32402,0.572281769352291
YGL189C,RPS26A,4.03094755732204,0.32421,0.572436481364498
YBR245C,ISW1,4.08617065825134,0.32461,0.572961761919798
YKL061W,BLI1,4.03415855577409,0.32491,0.573252824234774
YFL044C,OTU1,4.0673970445791,0.32498,0.573252824234774
YPL149W,ATG5,4.06147342603521,0.32563,0.574195774203721
YNR002C,ATO2,4.08867295270785,0.32572,0.574195774203721
YDR052C,DBF4,4.07025389894418,0.32613,0.574737295081967
YDR425W,SNX41,4.13616596497136,0.32642,0.574921109010712
YER082C,UTP7,4.04938837782778,0.32644,0.574921109010712
YMR117C,SPC24,4.05440470264383,0.32671,0.575210295969773
YLR447C,VMA6,4.08554946907802,0.32681,0.575210295969773
YDR308C,SRB7,4.07138409257125,0.32736,0.575618918918919
YML100W,TSL1,4.06697194973761,0.32737,0.575618918918919
YBR004C,GPI18,4.0467768000451,0.32742,0.575618918918919
YGL006W-A,YGL006W-A,4.01002562133879,0.32749,0.575618918918919
YER119C,AVT6,4.04119927652936,0.32761,0.575618918918919
YJR097W,JJJ3,4.1105191145819,0.32766,0.575618918918919
YJR092W,BUD4,4.06254359881484,0.3291,0.577849795918367
YIL045W,PIG2,4.07483214859242,0.3292,0.577849795918367
YKL205W,LOS1,4.02680298236958,0.32924,0.577849795918367
YPL233W,NSL1,4.02468255528496,0.32955,0.578212335216573
YKL220C,FRE2,4.07897199814342,0.32975,0.578292765424366
YFL031W,HAC1,4.02001840228153,0.33,0.578292765424366
YOR358W,HAP5,4.05485637735423,0.33011,0.578292765424366
YOR175C,ALE1,4.034632876414,0.3302,0.578292765424366
YMR068W,AVO2,4.05288086772784,0.33023,0.578292765424366
YFL030W,AGX1,4.0489291324828,0.33025,0.578292765424366
YPL266W,DIM1,4.0188016336041,0.33032,0.578292765424366
YLR362W,STE11,4.08452082700291,0.33086,0.578798280712723
YLR304C,ACO1,4.0291934592213,0.33088,0.578798280712723
YJL047C,RTT101,4.05420365865381,0.33093,0.578798280712723
YBR025C,OLA1,4.01406399742467,0.33112,0.578798280712723
YKL017C,HCS1,4.02407736556279,0.3312,0.578798280712723
YOR052C,YOR052C,4.06477290403734,0.33123,0.578798280712723
YPL165C,SET6,4.06827377521755,0.33169,0.57942096875
YHL007C,STE20,4.08906026217335,0.33197,0.579728928459856
YDR539W,FDC1,4.01931232448931,0.33273,0.580843570536829
YDR139C,RUB1,4.01360429881093,0.33282,0.580843570536829
YER183C,FAU1,4.00768852856031,0.33292,0.580843570536829
YLR273C,PIG1,4.08767147989691,0.33377,0.582144867394696
YKL222C,YKL222C,4.04149619170117,0.33396,0.582294572676232
YGL131C,SNT2,4.00981859964523,0.33412,0.582307634777189
YJR014W,TMA22,4.00394634243299,0.33419,0.582307634777189
YFL050C,ALR2,4.03153146422281,0.33428,0.582307634777189
YHR006W,STP2,4.01195015629924,0.33468,0.582822803738318
YDR525W-A,SNA2,3.98970753184403,0.33479,0.582832793522267
YBR031W,RPL4A,3.98537786684151,0.33546,0.583817372353674
YBL061C,SKT5,4.00827911888674,0.33587,0.583998757763975
YGR141W,VPS62,4.00695397004665,0.33591,0.583998757763975
YNL046W,YNL046W,4.04470614804748,0.33607,0.583998757763975
YBL075C,SSA3,4.07783611637939,0.33616,0.583998757763975
YLR120C,YPS1,4.00250615060893,0.33617,0.583998757763975
YJL026W,RNR2,4.03650034591229,0.33626,0.583998757763975
YDL139C,SCM3,4.05322068217467,0.33639,0.583998757763975
YDR300C,PRO1,4.00210142556685,0.3364,0.583998757763975
YCL064C,CHA1,4.29958615297678,0.33702,0.584893449239367
YGR001C,YGR001C,3.99010271934395,0.33722,0.584913333333333
YNL316C,PHA2,4.04842464026275,0.3373,0.584913333333333
YGL176C,YGL176C,3.99147074117291,0.33736,0.584913333333333
YPR179C,HDA3,4.00449236408031,0.33745,0.584913333333333
YMR186W,HSC82,3.97485956598001,0.33765,0.585078580285183
YEL011W,GLC3,4.14444430078455,0.33777,0.585105144096684
YER136W,GDI1,3.99076450694902,0.33835,0.585747570411637
YMR306W,FKS3,4.00025724122091,0.33851,0.585747570411637
YER002W,NOP16,3.98463939843167,0.33856,0.585747570411637
YJL049W,YJL049W,3.99667320367443,0.33856,0.585747570411637
YNL247W,YNL247W,4.00721657922009,0.33881,0.585998731435644
YKR011C,YKR011C,3.99040162202216,0.33955,0.587096968759666
YFR046C,CNN1,3.94357175747632,0.33989,0.587503123067409
YDR542W,PAU10,4.12906427155833,0.34034,0.588012048192771
YHL015W-A,YHL015W-A,3.97764563155963,0.34042,0.588012048192771
YML029W,USA1,4.04455240405652,0.3405,0.588012048192771
YJR101W,RSM26,4.01158704084461,0.34102,0.58872816553428
YGL105W,ARC1,3.95440504348638,0.34181,0.589909817845014
YOR281C,PLP2,4.01274855741693,0.34193,0.589934783950617
YKR046C,PET10,4.01832529729587,0.34205,0.5899597346498
YGR165W,MRPS35,3.95359709417208,0.3422,0.590036397285626
YDR460W,TFB3,3.95918043434733,0.34233,0.590078538390379
YBR250W,SPO23,4.02295919363766,0.34252,0.590224044389642
YGR255C,COQ6,3.97861087818476,0.34269,0.590239248305607
YLL050C,COF1,3.95768435526419,0.34274,0.590239248305607
YAL037C-A,YAL037C-A,4.06420790428866,0.34309,0.590660024638128
YOL013W-A,YOL013W-A,4.03841571652701,0.34338,0.590881409664512
YBR058C-A,TSC3,4.05055665784033,0.34343,0.590881409664512
YJL206C,YJL206C,4.0068307012917,0.34362,0.590893759606517
YAL041W,CDC24,3.94112137225328,0.34372,0.590893759606517
YDR378C,LSM6,3.95691819327773,0.34384,0.590893759606517
YML006C,GIS4,4.02757279882929,0.34386,0.590893759606517
YDR386W,MUS81,3.94871013290387,0.34422,0.591330608481868
YLR453C,RIF2,3.99088225609946,0.34447,0.591578279569893
YDR093W,DNF2,3.93980597875499,0.34468,0.591626926619589
YOR276W,CAF20,3.94059092178676,0.34471,0.591626926619589
YCL050C,APA1,4.00128120198084,0.34485,0.591685543278085
YJL133C-A,YJL133C-A,4.01558731415032,0.34509,0.591905552147239
YCR072C,RSA4,4.00458924860543,0.34519,0.591905552147239
YML073C,RPL6A,3.95150117860764,0.34537,0.592032597362772
YER068W,MOT2,3.97208818387959,0.3463,0.593444819129368
YOR355W,GDS1,3.99677327920061,0.34672,0.593700091827365
YFR013W,IOC3,3.93944353145263,0.34688,0.593700091827365
YGR028W,MSP1,3.98889482962863,0.34696,0.593700091827365
YHL034C,SBP1,3.94895390512987,0.34697,0.593700091827365
YPL144W,POC4,4.00359005725378,0.34698,0.593700091827365
YNL222W,SSU72,3.96442487515741,0.34802,0.595297368421053
YML011C,RAD33,3.94270610622562,0.34828,0.595400794863956
YDR493W,MZM1,3.9063298298127,0.34835,0.595400794863956
YJL050W,MTR4,3.92293991899626,0.3484,0.595400794863956
YER037W,PHM8,3.93672635184145,0.3488,0.595737213565536
YOL065C,INP54,3.96051146807044,0.34881,0.595737213565536
YML056C,IMD4,4.02210631477864,0.34939,0.596420238095238
YOL135C,MED7,3.92388362741586,0.3495,0.596420238095238
YHR024C,MAS2,4.02540447647896,0.34953,0.596420238095238
YML087C,AIM33,3.95404036310622,0.34986,0.596636150091519
YIL011W,TIR3,3.91873095589806,0.34987,0.596636150091519
YJL164C,TPK1,3.90404444222224,0.35105,0.598465843244892
YOL094C,RFC4,3.96975737698134,0.35146,0.598982134146341
YER039C-A,YER039C-A,3.90254831021424,0.35191,0.599566260286498
YHR094C,HXT1,3.91538668893428,0.35248,0.599980858186245
YOR303W,CPA1,3.90992335047895,0.35258,0.599980858186245
YJL117W,PHO86,3.95368570739487,0.35259,0.599980858186245
YGR240C,PFK1,3.9381103871005,0.35263,0.599980858186245
YOR140W,SFL1,4.01140218069305,0.35269,0.599980858186245
YER052C,HOM3,3.93438396777103,0.35282,0.600019409796167
YDR259C,YAP6,3.95835765667597,0.35296,0.600074939172749
YGR260W,TNA1,3.91454396787533,0.35325,0.600219878419453
YDR128W,MTC5,3.95655974868831,0.35326,0.600219878419453
YNL191W,DUG3,4.05802819918103,0.35345,0.600360224855667
YHR075C,PPE1,3.95412523937543,0.35386,0.600869863429438
YDR329C,PEX3,3.90710658440787,0.35403,0.600869863429438
YML013W,UBX2,3.87889615169068,0.35417,0.600869863429438
YNL199C,GCR2,3.88071485929047,0.35418,0.600869863429438
YFL036W,RPO41,3.91669899019292,0.3545,0.601230279126214
YJR083C,ACF4,3.93416163083679,0.35473,0.601408065494239
YOR289W,YOR289W,3.95534262773642,0.35482,0.601408065494239
YNR070W,PDR18,3.93402214094368,0.35516,0.60177196969697
YKL114C,APN1,3.95878255339557,0.35525,0.60177196969697
YNL308C,KRI1,3.92568822137521,0.35542,0.601834665455646
YGR191W,HIP1,3.88475788496485,0.35561,0.601834665455646
YJR112W-A,YJR112W-A,3.96305177743338,0.35561,0.601834665455646
YOR014W,RTS1,3.89979361752496,0.35585,0.601944054462935
YOR374W,ALD4,3.97660489580812,0.35589,0.601944054462935
YBR003W,COQ1,3.85672570591055,0.35612,0.602150877192982
YBR200W,BEM1,3.94047116102714,0.35627,0.602222346537647
YDR532C,KRE28,3.89373073241688,0.35667,0.602669235418555
YBR203W,COS111,3.87822260606723,0.35675,0.602669235418555
YER129W,SAK1,3.9350126690669,0.35688,0.60270670694864
YOL062C,APM4,3.93528321574281,0.35701,0.602744155844156
YIL109C,SEC24,3.88197787683161,0.35738,0.603186654589372
YGL254W,FZF1,3.88490531602074,0.35749,0.603190190159976
YKL090W,CUE2,3.89930026721409,0.35769,0.60322116370214
YKR005C,YKR005C,4.03304470471537,0.35783,0.60322116370214
YCR054C,CTR86,3.87760779462272,0.35786,0.60322116370214
YIL049W,DFG10,3.91087637983704,0.35794,0.60322116370214
YCR061W,YCR061W,3.92925657963522,0.35823,0.603527938517179
YPL222W,FMP40,3.91005355829239,0.35869,0.604090421686747
YBL029C-A,YBL029C-A,3.93738743677734,0.35878,0.604090421686747
YIL138C,TPM2,3.88183769893406,0.35933,0.604773066506169
YDR472W,TRS31,3.99733435322073,0.35941,0.604773066506169
YJL110C,GZF3,3.87620441005573,0.35951,0.604773066506169
YDL008W,APC11,3.86679508072488,0.35993,0.605249894736842
YGR031W,YGR031W,3.90842826876506,0.36001,0.605249894736842
YPL258C,THI21,3.91964463542727,0.36017,0.605336831028262
YLR385C,SWC7,3.92622595888379,0.36031,0.605390111211301
YDR179C,CSN9,3.92008097551034,0.36057,0.605616906906907
YIL043C,CBR1,3.88033405159971,0.36068,0.605616906906907
YOL131W,YOL131W,3.97955516474746,0.36077,0.605616906906907
YER116C,SLX8,3.89652821387685,0.36147,0.606430303030303
YHR047C,AAP1,3.96315369524905,0.36152,0.606430303030303
YFR025C,HIS2,3.92325792920139,0.36158,0.606430303030303
YBR162W-A,YSY6,3.87810449772259,0.36254,0.60785800839832
YJL122W,ALB1,3.88795566599047,0.36289,0.6082623988006
YER064C,YER064C,3.88593053794044,0.36306,0.608364928057554
YDR448W,ADA2,3.86784993093822,0.36339,0.60873542103686
YEL019C,MMS21,3.84065415621469,0.36351,0.608754014379868
YJL153C,INO1,3.89304846545989,0.36371,0.608791167664671
YGR134W,CAF130,3.88498739561719,0.36375,0.608791167664671
YNL098C,RAS2,3.82995837712876,0.36439,0.609679766536965
YFL005W,SEC4,3.894930263212,0.36453,0.609731508078995
YOR219C,STE13,3.84788354153525,0.36483,0.609786278026906
YMR053C,STB2,3.92743574505635,0.36487,0.609786278026906
YLR357W,RSC2,3.89314386034724,0.36489,0.609786278026906
YER093C,TSC11,3.85637646983429,0.36536,0.610389240884638
YJL078C,PRY3,3.88524497613642,0.36594,0.611175560203167
YPL229W,YPL229W,3.89720078033666,0.36628,0.611560692951016
YOR270C,VPH1,3.87481052467896,0.36682,0.612279426694536
YDR412W,RRP17,3.85459807345274,0.36699,0.612380328358209
YPR187W,RPO26,3.84340022512577,0.36722,0.612515244630072
YKR087C,OMA1,3.87147910556778,0.36729,0.612515244630072
